assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), when selecting what clothes to wear in the morning according to the weather report, (name) will choose (3) appropriate articles of clothing to wear (e.g. top, bottom, scarf) for the day's weather (e.g., sweater if chilly, raincoat for the rain) and will refrain from selecting clothes that are not appropriate (e.g., choosing a jacket in summer, shorts in the winter) for (4 out of 5) clothing-choice opportunities.","['3', '4', '5']",Mild,"By (date), given [[ Preteaching | a review ]] of expected dress according to weather report (e.g., sweater for cold, umbrella for rain) by an adult (e.g., family member, teacher, coach), when selecting what clothes to wear in the morning, (name) will choose (3) appropriate articles of clothing to wear (e.g. top, bottom, scarf) for the day's weather (e.g., mittens and hat for snow, shorts if hot, choosing a raincoat for the rain) and refrain from selecting clothes that are not appropriate (e.g., choosing a jacket in summer) for (3 out of 3) mornings.",Moderate,"By (date), given [[ Preteaching | a review ]] of expected dress according to weather report (e.g., sweater for cold, umbrella for rain) by an adult (e.g., family member, teacher, coach), when selecting what clothes to wear in the morning, (name) will choose (2) appropriate articles of clothing to wear (e.g. top and bottom) for the day's weather (e.g., mittens and hat for snow, shorts if hot, choosing a raincoat for the rain), from a pre-selected [[multiple choice|choice]] of (2) tops and (2) bottoms (e.g. 1 bottom for summer, 1 for winter for the student to choose from), and refrain from selecting clothes that are not appropriate (e.g., choosing a jacket in summer) for (3 out of 3) mornings.",Intense,"By (date), given [[ Preteaching | a review ]] of expected dress according to weather report (e.g., sweater for cold, umbrella for rain) by an adult (e.g., family member, teacher, coach), when selecting what clothes to wear in the morning, (name) will choose (1) appropriate articles of clothing to wear (e.g. top) for the day's weather (e.g., mittens and hat for snow, shorts if hot, choosing a raincoat for the rain), from a pre-selected [[multiple choice|choice]] of (2) tops (e.g. 1 top for summer, 1 top for winter for the student to choose from), and refrain from selecting clothes that are not appropriate (e.g., choosing a jacket in summer) for (2 out of 3) mornings.",,,,,,,[],Transition,['Daily Living Skills'],Select Appropriate Clothing for the Weather,Students come to school with a variety of knowledge and experiences. It is important to activate their background knowledge about appropriate dress and provide necessary content or skills to make appropriate decisions through the use of [[Preteaching|preteaching]]. Teachers can review expected behavior or choice-making processes as well as assist students in understanding why certain choices are appropriate over other choices.,UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,"When learning how to dress appropriately for weather conditions, students can express their understanding through the use of [[ Picture Choices | picture choices ]].  Students can match pictures choices cut from magazines to pictures of varying weather conditions in sort activities. Other students might enjoy dressing a figure in appropriate clothing for the weather on the internet via interactive games/activities (e.g. http://www.pbslearningmedia.org/resource/evscps.sci.ess.watcyc.dress/dress-for-the-weather/).",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Teachers can increase student collaboration and communication by selecting clothing that matches the student's preferences. For example, if a student likes a specific color, texture, or pattern of clothing, the teacher can include clothing options that include these preferences. The teacher and student can maintain constant open communication about what the student's interests and preferences are, so that they are always considered when lessons are made.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when meeting with an unfamiliar adult or peer during a social gathering, (name) will use at least (2) verbal communication skills (e.g. taking turns to talk, appropriate volume, showing interest) and (2) nonverbal communication skills (e.g. personal space, body posture, eye contact and a calm body) skills for at least (6) conversational turns with another person for (3 out 3) conversations.","['9', '10', '11', '12']",Mild,"By (date), when meeting with an unfamiliar adult or peer during a social gathering, (name) will use a [[ Problem Solving Checklist | problem solving checklist ]] to identify areas where he/she struggles and then utilize an appropriate strategy, and (name) will use socially appropriate verbal (taking turns to talk, appropriate volume, showing interest) and nonverbal (e.g. personal space, body posture, eye contact and a calm body) communication skills for at least (6) conversational turns with another person for (3 out 3) conversations.

Example Strategy to Teach Interpersonal Skills:
The SOLER Method is a way to teach ""whole body listening"" for good interpersonal skills.  
S - Face the person squarely
O - Open posture, no crossed arms or fidgeting
L - Lean towards the person, not too much but just enough to show interest
E - Maintain eye contact, without staring
R - Be relaxed, don't fidget and be comfortable",Moderate,"By (date), when meeting with a familiar adult or peer during a social gathering and when given [[ visual Aids | visual aids ]] or [[ Cue Cards | cue cards ]] to use ""whole body listening"" (e.g. SOLER Method), (name) will refer to the cards in order to use socially appropriate verbal (taking turns to talk, appropriate volume, showing interest) and nonverbal (e.g. personal space, body posture, eye contact and a calm body) communication skills for at least (4) conversational turns with another person for (2 out 3) conversations.",Intense,"By (date), when meeting with a familiar adult or peer during a social gathering and when given a [[ Picture Choices | picture sort ]] of at least (8) exaggerated examples and non-examples of people who look like they are paying attention through ""whole body listening"" (e.g. People are sitting facing one another, People are sitting straight up in each chair), (name) will sort the pictures correctly into the two categories by identifying at least (4) examples and (4) non-examples of appropriate listening skills for (1 out of 1) social interaction categorization activity.",,,,,,,[],Transition,"['Employment', 'Social & Emotional Skills']",Interpersonal Skills,"For students working at the moderate and intense support level, it can be difficult to represent verbal and interaction concepts for social interactions. The use of a [[ Picture Choices | picture sort ]]  and picture choices enables students to practice looking at and learning the exaggerated examples and non-examples of the target skills. The visual supports enable students to learn through visual and auditory modalities, as well as a physical sorting to note the differences between examples and non-examples.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,Supporting the students to converse with unfamiliar or familiar conversation partners builds his or her skills and comfortability with the interpersonal skills needed to maintain a conversation. The varying number of conversational turns can also be increased or decreased to differentiate for skill level or difficulty. Teachers know when students have mastered the interpersonal skills when they can maintain a conversation using non-verbal and verbal skills for the target number of turns.,UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"It is beneficial for students to be able to self-reflect and identify areas where they struggle and then utilize an appropriate strategy. This process is supported by a [[ Problem Solving Checklist | problem solving checklist ]]. Critical thinking, self-assessment and greater independence are fostered with this support strategy as students build interpersonal skills!",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), when meeting with an unfamiliar adult or peer during a social gathering, (name) will use at least (2) verbal communication skills (e.g. taking turns to talk, appropriate volume, showing interest) and (2) nonverbal communication skills (e.g. personal space, body posture, eye contact and a calm body) skills for at least (6) conversational turns with another person for (3 out 3) conversations.","['9', '10', '11', '12']",Mild,"By (date), when meeting with an unfamiliar adult or peer during a social gathering, (name) will use a [[ Problem Solving Checklist | problem solving checklist ]] to identify areas where he/she struggles and then utilize an appropriate strategy, and (name) will use socially appropriate verbal (taking turns to talk, appropriate volume, showing interest) and nonverbal (e.g. personal space, body posture, eye contact and a calm body) communication skills for at least (6) conversational turns with another person for (3 out 3) conversations.

Example Strategy to Teach Interpersonal Skills:
The SOLER Method is a way to teach ""whole body listening"" for good interpersonal skills.  
S - Face the person squarely
O - Open posture, no crossed arms or fidgeting
L - Lean towards the person, not too much but just enough to show interest
E - Maintain eye contact, without staring
R - Be relaxed, don't fidget and be comfortable",Moderate,"By (date), when meeting with a familiar adult or peer during a social gathering and when given [[ visual Aids | visual aids ]] or [[ Cue Cards | cue cards ]] to use ""whole body listening"" (e.g. SOLER Method), (name) will refer to the cards in order to use socially appropriate verbal (taking turns to talk, appropriate volume, showing interest) and nonverbal (e.g. personal space, body posture, eye contact and a calm body) communication skills for at least (4) conversational turns with another person for (2 out 3) conversations.",Intense,"By (date), when meeting with a familiar adult or peer during a social gathering and when given a [[ Picture Choices | picture sort ]] of at least (8) exaggerated examples and non-examples of people who look like they are paying attention through ""whole body listening"" (e.g. People are sitting facing one another, People are sitting straight up in each chair), (name) will sort the pictures correctly into the two categories by identifying at least (4) examples and (4) non-examples of appropriate listening skills for (1 out of 1) social interaction categorization activity.",,,,,,,[],Transition,"['Employment', 'Social & Emotional Skills']",Interpersonal Skills,"For students working at the moderate and intense support level, it can be difficult to represent verbal and interaction concepts for social interactions. The use of a [[ Picture Choices | picture sort ]]  and picture choices enables students to practice looking at and learning the exaggerated examples and non-examples of the target skills. The visual supports enable students to learn through visual and auditory modalities, as well as a physical sorting to note the differences between examples and non-examples.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,Supporting the students to converse with unfamiliar or familiar conversation partners builds his or her skills and comfortability with the interpersonal skills needed to maintain a conversation. The varying number of conversational turns can also be increased or decreased to differentiate for skill level or difficulty. Teachers know when students have mastered the interpersonal skills when they can maintain a conversation using non-verbal and verbal skills for the target number of turns.,UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"It is beneficial for students to be able to self-reflect and identify areas where they struggle and then utilize an appropriate strategy. This process is supported by a [[ Problem Solving Checklist | problem solving checklist ]]. Critical thinking, self-assessment and greater independence are fostered with this support strategy as students build interpersonal skills!",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), when given a college and career fair research assignment and access to the internet, (name) will complete a [[Graphic Organizers |graphic organizer]]  to track the following information: date, time, location, price, and career area(s) represented, for (3) local college or career fairs for (2 out of 2) research assignments.","['9', '10', '11', '12']",Mild,"By (date), when given access to the internet and a [[Word Bank|list]] of key word search suggestions (""job fair medical profession San Francisco Bay Area"", ""job fair education Madison Wisconsin""), (name) will collect information; including date, time, location, price, and career area(s) represented, for (3) local career fairs and complete a [[Graphic Organizers |graphic organizer]] to track information found with pre-assigned spaces for each piece of information necessary for (2 out of 2) research assignments.",Moderate,"By (date), when given a [[Reference Materials |list]] of (10) job fairs in a specific regional area, and the use of a scribe, (name) will find and highlight information; including date, time, location, price, and career area(s) represented, for (3) local career fairs and verbally give information to fill in a [[Graphic Organizers |graphic organizer]]  to track information found with pre-assigned spaces for each piece of information necessary for (2 out of 2) research assignments.",Intense,"By (date), when given a list of (3) job fairs with relevant information [[Highlighting|underlined]], (name) will write (1) sentences detailing the date, location and types of job represented for (1 out of 1) local job fair.",,,,,,,[],Transition,"['Education & Training', 'Employment', 'Career Exploration']",College and Career Fairs,"Providing students with a [[Modified Text |modified]] version of text will narrow the information represented for this task. By [[Highlighting |highlighting]] or underlining information that is pertinent, it will lead their eye to the information directly instead of asking them to scan the entire page of text.","UDL I 2.3 Provide Multiple Means of Representation: Support decoding text, mathematical notation, and symbols","While students are collecting data about the job fairs, providing a [[Graphic Organizers |graphic organizer]] for this information will help organize the data points visually. For students who struggle to organize large amounts of information, this gives them a structured format within which to operate and successfully complete the task.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"Setting students up for mastery means providing the tools necessary for their success. By giving students access to a computer with internet (Grade Level) or a scribe (Moderate Level), students begin the task with the expectation and motivation to succeed. This removes barriers to engagement for students who may not see the relevance of the task initially and allows the success they need to be engaged throughout the process.",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
,,"By (date), when given a college and career fair research assignment and access to the internet, (name) will complete a [[Graphic Organizers |graphic organizer]]  to track the following information: date, time, location, price, and career area(s) represented, for (3) local college or career fairs for (2 out of 2) research assignments.","['9', '10', '11', '12']",Mild,"By (date), when given access to the internet and a [[Word Bank|list]] of key word search suggestions (""job fair medical profession San Francisco Bay Area"", ""job fair education Madison Wisconsin""), (name) will collect information; including date, time, location, price, and career area(s) represented, for (3) local career fairs and complete a [[Graphic Organizers |graphic organizer]] to track information found with pre-assigned spaces for each piece of information necessary for (2 out of 2) research assignments.",Moderate,"By (date), when given a [[Reference Materials |list]] of (10) job fairs in a specific regional area, and the use of a scribe, (name) will find and highlight information; including date, time, location, price, and career area(s) represented, for (3) local career fairs and verbally give information to fill in a [[Graphic Organizers |graphic organizer]]  to track information found with pre-assigned spaces for each piece of information necessary for (2 out of 2) research assignments.",Intense,"By (date), when given a list of (3) job fairs with relevant information [[Highlighting|underlined]], (name) will write (1) sentences detailing the date, location and types of job represented for (1 out of 1) local job fair.",,,,,,,[],Transition,"['Education & Training', 'Employment', 'Career Exploration']",College and Career Fairs,"Providing students with a [[Modified Text |modified]] version of text will narrow the information represented for this task. By [[Highlighting |highlighting]] or underlining information that is pertinent, it will lead their eye to the information directly instead of asking them to scan the entire page of text.","UDL I 2.3 Provide Multiple Means of Representation: Support decoding text, mathematical notation, and symbols","While students are collecting data about the job fairs, providing a [[Graphic Organizers |graphic organizer]] for this information will help organize the data points visually. For students who struggle to organize large amounts of information, this gives them a structured format within which to operate and successfully complete the task.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"Setting students up for mastery means providing the tools necessary for their success. By giving students access to a computer with internet (Grade Level) or a scribe (Moderate Level), students begin the task with the expectation and motivation to succeed. This removes barriers to engagement for students who may not see the relevance of the task initially and allows the success they need to be engaged throughout the process.",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
,,"By (date), given high school graduation requirement and college/school admission requirements from a school counselor and the opportunity to complete a four year course plan, (name) will complete a four year plan [[Graphic Organizers|graphic organizer]] by listing specific courses for each year of high school with the intent to graduate with a diploma and enroll in a post-secondary institution for (1 out of 1) opportunity to make a four year academic plan.","['8', '9', '10', '11', '12']",Mild,"By (date), after discussing a 4 year plan during a one on one meeting with a school counselor and reviewing a list of required courses to graduate with a diploma and enroll in a post-secondary institution, when given a graphic organizer with required courses already filled in, (name) will complete a four year plan [[Graphic Organizers|graphic organizer]] by adding elective courses for each year of high school for (1 out of 1) opportunity to make a four year academic plan.",Moderate,"By (date), after discussing a 4 year plan during a one on one meeting with a school counselor and reviewing a list of required courses to graduate with a diploma and enroll in a post-secondary institution, when given a [[Graphic Organizers|graphic organizer]] with required courses already filled in and a model of a completed form, (name) will complete in writing or dictation a four year plan [[Graphic Organizers|graphic organizer]] by adding elective courses for each year of high school for (1 out of 1) opportunity to make a four year academic plan.",Intense,"By (date), given support from a school counselor and special education staff (e.g. verbal prompting, modeling, hand over hand assistance), (name) will choose (3) courses of interest from a [[ choice boards | choice board ]] with relevant classes displayed using words and pictures (e.g. English, Math, Physical Education, Art, Choir, Band) for (3 out of 3) courses chosen.",,,,,,,[],Transition,"['College Exploration', 'Career Skills']",Four Year Academic Plan,Students who are non-readers need access to their four year plan and presenting them with visual choices on a [[ choice boards | choice board ]] allows that access given their unique strengths and challenges.,UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Allowing students to write or dictate their choices for their four year plan gives students' choice and provides access for a greater number of learners. A third option could also be an online template of the graphic organizer, which further allows access for learners who can type but may struggle with hand writing.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"A four year plan lets students have a voice in their trajectory throughout high school. By showing them which courses are required and which are appropriate for their individual levels, educators can guide the choice and still provide an environment that promotes agency for students to ultimately make the decision.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), given high school graduation requirement and college/school admission requirements from a school counselor and the opportunity to complete a four year course plan, (name) will complete a four year plan [[Graphic Organizers|graphic organizer]] by listing specific courses for each year of high school with the intent to graduate with a diploma and enroll in a post-secondary institution for (1 out of 1) opportunity to make a four year academic plan.","['8', '9', '10', '11', '12']",Mild,"By (date), after discussing a 4 year plan during a one on one meeting with a school counselor and reviewing a list of required courses to graduate with a diploma and enroll in a post-secondary institution, when given a graphic organizer with required courses already filled in, (name) will complete a four year plan [[Graphic Organizers|graphic organizer]] by adding elective courses for each year of high school for (1 out of 1) opportunity to make a four year academic plan.",Moderate,"By (date), after discussing a 4 year plan during a one on one meeting with a school counselor and reviewing a list of required courses to graduate with a diploma and enroll in a post-secondary institution, when given a [[Graphic Organizers|graphic organizer]] with required courses already filled in and a model of a completed form, (name) will complete in writing or dictation a four year plan [[Graphic Organizers|graphic organizer]] by adding elective courses for each year of high school for (1 out of 1) opportunity to make a four year academic plan.",Intense,"By (date), given support from a school counselor and special education staff (e.g. verbal prompting, modeling, hand over hand assistance), (name) will choose (3) courses of interest from a [[ choice boards | choice board ]] with relevant classes displayed using words and pictures (e.g. English, Math, Physical Education, Art, Choir, Band) for (3 out of 3) courses chosen.",,,,,,,[],Transition,"['College Exploration', 'Career Skills']",Four Year Academic Plan,Students who are non-readers need access to their four year plan and presenting them with visual choices on a [[ choice boards | choice board ]] allows that access given their unique strengths and challenges.,UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Allowing students to write or dictate their choices for their four year plan gives students' choice and provides access for a greater number of learners. A third option could also be an online template of the graphic organizer, which further allows access for learners who can type but may struggle with hand writing.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"A four year plan lets students have a voice in their trajectory throughout high school. By showing them which courses are required and which are appropriate for their individual levels, educators can guide the choice and still provide an environment that promotes agency for students to ultimately make the decision.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), during [[social role play|role-play]] of what to do when experiencing physical symptoms of illness (e.g. tooth ache, sore throat, nauseous), (name) will verbally identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms and set an appointment (e.g. calling or scheduling online) in order to receive medical attention for (3 out of 3) medical-attention role-play opportunities.","['9', '10', '11', '12']",Mild,"By (date), during [[social role play|role-play]] of what to do when experiencing physical symptoms of illness (e.g. tooth ache, sore throat, nauseous), (name) will verbally identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms and set an appointment (e.g. calling or scheduling online) in order to receive medical attention, provided with a [[reference materials|contact list]] (e.g. list of email and phone number for student's personal doctors) of the student's medical providers for (3 out of 3) medical-attention role-play opportunities.",Moderate,"By (date), during [[social role play|role-play]] of what to do when experiencing physical symptoms of illness (e.g. tooth ache, sore throat, nauseous), (name) will verbally identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms and then notify a pre-designated adult (e.g. parent, guardian, teacher), who can set up an appointment (e.g. calling or scheduling online) in order to receive medical attention, for (2 out of 3) medical-attention role-play opportunities.",Intense,"By (date), when demonstrating signs of physical illness at school (e.g. tooth ache, sore throat, nauseous) and [[visual cueing|visually prompted]] by the teacher (e.g. Teacher presents a communication board with photos of physical symptoms for student to point to current symptom he/she is experiencing), (name) will identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms by pointing to a [[picture choices|photo choice]] (e.g. photo of each of student's health care providers) and then notify a pre-designated adult (e.g. parent, guardian, teacher), who can set up an appointment (e.g. calling or scheduling online) in order to receive medical attention, for (2 out of 3) medical-attention role-play opportunities.",,,,,,,[],Transition,['Daily Living Skills'],Obtain Medical Attention,"Giving the student a list/directory of pre-selected medical practitioners as [[ Reference Materials | reference material ]] will facilitate the scheduling of appointments. This list/directory should only contain medical practitioners that are part of the students insurance network (if applicable), and must specify the type of medical practice along with their respective contact information.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"For students who require more assistance identifying the type of medical attention that he/she needs, [[ Picture Choices | picture choices ]] may be presented in order to determine what type of ailment he/she has. The student may point to pictures of different parts of the body where he/she is experiencing discomfort/pain, or even point to pictures of various medical professions, such as a general doctor, a dentist, a therapist, etc.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Being able to identify the type of medical assistance that is appropriate to a specific discomfort is not always easy. Developing a [[ Problem Solving Checklist | problem solving checklist ]] may be helpful for most students. In this case, this list should focus on the symptoms he/she is experiencing and the type of doctor along with contact information, that he/she needs to contact in order to seek medical assistance (e.g. If I feel aches in my body, feverish and weak, then I should contact my General Practitioner at 555-555-5555).",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), during [[social role play|role-play]] of what to do when experiencing physical symptoms of illness (e.g. tooth ache, sore throat, nauseous), (name) will verbally identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms and set an appointment (e.g. calling or scheduling online) in order to receive medical attention for (3 out of 3) medical-attention role-play opportunities.","['9', '10', '11', '12']",Mild,"By (date), during [[social role play|role-play]] of what to do when experiencing physical symptoms of illness (e.g. tooth ache, sore throat, nauseous), (name) will verbally identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms and set an appointment (e.g. calling or scheduling online) in order to receive medical attention, provided with a [[reference materials|contact list]] (e.g. list of email and phone number for student's personal doctors) of the student's medical providers for (3 out of 3) medical-attention role-play opportunities.",Moderate,"By (date), during [[social role play|role-play]] of what to do when experiencing physical symptoms of illness (e.g. tooth ache, sore throat, nauseous), (name) will verbally identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms and then notify a pre-designated adult (e.g. parent, guardian, teacher), who can set up an appointment (e.g. calling or scheduling online) in order to receive medical attention, for (2 out of 3) medical-attention role-play opportunities.",Intense,"By (date), when demonstrating signs of physical illness at school (e.g. tooth ache, sore throat, nauseous) and [[visual cueing|visually prompted]] by the teacher (e.g. Teacher presents a communication board with photos of physical symptoms for student to point to current symptom he/she is experiencing), (name) will identify the type of medical help needed (e.g. general practitioner, dentist, specialist, etc.) based on his/her symptoms by pointing to a [[picture choices|photo choice]] (e.g. photo of each of student's health care providers) and then notify a pre-designated adult (e.g. parent, guardian, teacher), who can set up an appointment (e.g. calling or scheduling online) in order to receive medical attention, for (2 out of 3) medical-attention role-play opportunities.",,,,,,,[],Transition,['Daily Living Skills'],Obtain Medical Attention,"Giving the student a list/directory of pre-selected medical practitioners as [[ Reference Materials | reference material ]] will facilitate the scheduling of appointments. This list/directory should only contain medical practitioners that are part of the students insurance network (if applicable), and must specify the type of medical practice along with their respective contact information.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"For students who require more assistance identifying the type of medical attention that he/she needs, [[ Picture Choices | picture choices ]] may be presented in order to determine what type of ailment he/she has. The student may point to pictures of different parts of the body where he/she is experiencing discomfort/pain, or even point to pictures of various medical professions, such as a general doctor, a dentist, a therapist, etc.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Being able to identify the type of medical assistance that is appropriate to a specific discomfort is not always easy. Developing a [[ Problem Solving Checklist | problem solving checklist ]] may be helpful for most students. In this case, this list should focus on the symptoms he/she is experiencing and the type of doctor along with contact information, that he/she needs to contact in order to seek medical assistance (e.g. If I feel aches in my body, feverish and weak, then I should contact my General Practitioner at 555-555-5555).",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), when given a weekly allowance and a [[Graphic Organizers|template]] to record spending (e.g. financial ledger, excel spreadsheet), (name) will adhere to a budget and independently categorize expenses (e.g. food, entertainment, gas, cell phone, clothes, etc.), maintain a written record of expenses, and reconcile (e.g. compare receipts of expenses with ending balance) his/her spending on a bi-weekly basis without going over his/her budget for (3 out of 4) opportunities.","['9', '10', '11', '12']",Mild,"By (date), when given a weekly budget, and provided a categorized (e.g. food, entertainment, gas, cell phone, clothes, etc) [[Graphic Organizers|template]] to record spending (e.g. financial ledger, excel spreadsheet) by an adult, (name) will adhere to the weekly budget, maintain a written record of expenses, and reconcile (e.g. compare receipts of expenses with ending balance) his/her spending on a bi-weekly basis without going over his/her budget for (3 out of 4) opportunities.",Moderate,"By (date), when given a weekly budget, and provided a categorized (e.g. food, entertainment, gas, cell phone, clothes, etc) [[Graphic Organizers|template]] to record spending (e.g. financial ledger, excel spreadsheet) by an adult, (name) will record each purchase for each category by referring to receipts, use a [[Calculator|calculator]] to total the amount spent on each category and record totals on a bi-weekly basis for (2 out of 4 opportunities).",Intense,"By (date), when given [[ Picture Choices | picture choices ]] of expense categories (e.g. food, entertainment, gas, cell phone, clothes, etc), after reviewing receipts from the previous week and verbally prompted by the teacher (e.g. ""Which category does this receipt belong in?"", ""How much did you spend on Tuesday for food?""), (name) will match the amount on the receipt to the corresponding picture category (e.g. write amount next to picture, move receipt next to picture, orally state category) on a weekly basis for (2 out of 4) opportunities.",,,,,,,[],Transition,['Daily Living Skills'],Self Care/Money Management,"For added support, the teacher may implement the use of [[ Counters | counters ]] and/or [[ Realia | real money ]] to reinforce money management concepts.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Students may use a [[ Calculator | calculator ]] or [[ Counters | counters ]] in order to perform basic arithmetic skills needed to reconcile a budget (addition, subtraction).",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"A great way to encourage students to keep a balanced budget and not spend more money than they are allowed, is through the use of [[ Reinforcers | reinforcers ]].",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
,,"By (date), when given a weekly allowance and a [[Graphic Organizers|template]] to record spending (e.g. financial ledger, excel spreadsheet), (name) will adhere to a budget and independently categorize expenses (e.g. food, entertainment, gas, cell phone, clothes, etc.), maintain a written record of expenses, and reconcile (e.g. compare receipts of expenses with ending balance) his/her spending on a bi-weekly basis without going over his/her budget for (3 out of 4) opportunities.","['9', '10', '11', '12']",Mild,"By (date), when given a weekly budget, and provided a categorized (e.g. food, entertainment, gas, cell phone, clothes, etc) [[Graphic Organizers|template]] to record spending (e.g. financial ledger, excel spreadsheet) by an adult, (name) will adhere to the weekly budget, maintain a written record of expenses, and reconcile (e.g. compare receipts of expenses with ending balance) his/her spending on a bi-weekly basis without going over his/her budget for (3 out of 4) opportunities.",Moderate,"By (date), when given a weekly budget, and provided a categorized (e.g. food, entertainment, gas, cell phone, clothes, etc) [[Graphic Organizers|template]] to record spending (e.g. financial ledger, excel spreadsheet) by an adult, (name) will record each purchase for each category by referring to receipts, use a [[Calculator|calculator]] to total the amount spent on each category and record totals on a bi-weekly basis for (2 out of 4 opportunities).",Intense,"By (date), when given [[ Picture Choices | picture choices ]] of expense categories (e.g. food, entertainment, gas, cell phone, clothes, etc), after reviewing receipts from the previous week and verbally prompted by the teacher (e.g. ""Which category does this receipt belong in?"", ""How much did you spend on Tuesday for food?""), (name) will match the amount on the receipt to the corresponding picture category (e.g. write amount next to picture, move receipt next to picture, orally state category) on a weekly basis for (2 out of 4) opportunities.",,,,,,,[],Transition,['Daily Living Skills'],Self Care/Money Management,"For added support, the teacher may implement the use of [[ Counters | counters ]] and/or [[ Realia | real money ]] to reinforce money management concepts.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Students may use a [[ Calculator | calculator ]] or [[ Counters | counters ]] in order to perform basic arithmetic skills needed to reconcile a budget (addition, subtraction).",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"A great way to encourage students to keep a balanced budget and not spend more money than they are allowed, is through the use of [[ Reinforcers | reinforcers ]].",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
