assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), when given (10) non-verbal gestures by the teacher (e.g. pointing to the ears to elicit the response of ""hear"" or ""listen"", or pointing to a pencil to elicit the response of ""write"" or ""draw""), (name) will orally identify (2) verbs to fit each gesture for a minimum of (8/10) gestures in 3 out of 4 exercises.","['1', '2']",Mild,"By (date), when given (10) non-verbal gestures by the teacher (e.g. pointing to the foot to elicit the verb response of ""walk"" or ""kick"", or pointing to the hand to elicit the response of ""feel"" or ""touch""), (name) will orally identify a verb to fit the gesture for a minimum of (8/10) gestures in 2 out of 3 exercises.",Moderate,"By (date), when given non-verbal gestures by the teacher (e.g. pumping arms to elicit the verb response of run, or swimming arms to elicit the verb response of swim), (name) will orally identify verbs that fit teacher prompts, for a minimum of (4/5) gestures in 2 out of 3 activities.",Intense,,,,,,,,"['CCSS.ELA-Literacy.SL.1.6', 'CCSS.ELA-Literacy.L.1.1c', 'CCSS.ELA-Literacy.L.2.1d', 'CCSS.ELA-Literacy.SL.2.6']",English Learners,"['Speaking', 'Writing']",Using Verbs and Verb Types,"Consider using a classroom ""action figure"" as a symbol to help young students remember that a verb is an action word. Consider making the action figure the mascot for a verb [[word bank | word wall]], or try incorporating a similar theme into other verb work.",UDL I 2.4 Provide Multiple Means of Representation: Promote understanding across languages,"Instead of relying on oral and written methods of vocabulary building, it may be beneficial to use physical, or picture-based methods methods to teach. This is especially important with ELL students, as a wide variety of tools for communication will help to make ideas more concrete.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"Instead of limiting this activity to an indoor setting, consider taking it to outdoors. This exercise would be especially conducive the playground, or another outside location that would allow for a wide variety of verbs to be acquired and demonstrated.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), after choosing from a list of foreign countries provided by his/her teacher, (name) will write a persuasive essay to convince his/her classmates why his/her country is the best place to live in the world, incorporating (2) complex embedded clauses and (5) adjectives, per paragraph, for (4 out of 5) paragraphs for (3 out of 4) writing exercises.

Complex Embedded Clause: 
Two or more independent clauses with one or more dependent clause(s) joined by subordinating conjunctions such as: ""because"", ""and"", ""although"", used to explain time, place, reason, or other conditions in which an action took place.

Example of a Complex Embedded Clause: 
“Argentina is the ideal place to live in the world because of it’s vast open space, magnificent food, pristine beaches, and rich history.”","['9', '10', '11', '12']",Mild,"By (date), after choosing from a list of foreign countries provided by his/her teacher, (name) will complete a (4) paragraph synopsis of the country’s history by incorporating (4) simple embedded clauses (one independent clauses without a subordinate clause, joined by coordinating conjunctions such as: ""who"", ""and"", ""or"", used to explain time, place, reason, or other conditions in which an action took place) for example, “Argentina was founded on 1516 by Juan Díaz de Solís, who came from Spain”, and (5) adjectives (an adjective is a word that describes a noun for example, “Argentina is a [BEAUTIFUL] country, located in South America.”) in each paragraph for (3 out of 4) paragraph summary writing exercises.",Moderate,"By (date), when given a choice of foreign countries, (name) will select a familiar country and construct (3) complete sentences that include an adjective (an adjective is a word that describes a noun e.g. “Argentina is a [BEAUTIFUL] country), that describes the geographical location of the country, the capital, and the language spoken (e.g. “Argentina is a [BEAUTIFUL] county located in South America”; “The [LARGE] capital of Argentina is Buenos Aires”; “The [NICE] people of Argentina speak Spanish”) and use his/her sentences to orally present his/her country for (3 out of 4) sentences for (2 out of 3) oral presentations.",Intense,,,,,,,,"['CCSS.ELA-Literacy.L.9-10.1b', 'CCSS.ELA-Literacy.L.9-10.1a']",English Learners,"['Speaking', 'Writing']",Use Nouns and Noun Phrases to Convey Clear Messages,"For students with limited English proficiency, the teacher may use  [[ Sentence Starters | sentence starters ]], which provide the framework for the student to follow. In addition to the sentence starters, the student would greatly benefit from having  a [[ Word Bank | word bank ]] of adjectives that are relevant to the topic, and may be employed by the student to complete the sentences.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,The use of a [[ Dictionary | dictionary ]] or [[Thesaurus | Thesaurus ]] will aid the English Language Learner in accurately selecting adjectives that describe the nouns in his/her sentences.,UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,"The use of a [[ Vocabulary Knowledge Rating Sheet | Vocabulary Knowledge Rating Sheet ]] may be implemented on this specific assignment. Allow the student to distinguish which words he/she has full command of, and which words he/she needs to become more familiar with. This gives the student the opportunity to self-assess and self-monitor his/her knowledge of newly learned language. Define unfamiliar vocabulary to the student by providing context clues, a visual representation of the word, and/or the actual definition.",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), after choosing from a list of foreign countries provided by his/her teacher, (name) will write a persuasive essay to convince his/her classmates why his/her country is the best place to live in the world, incorporating (2) complex embedded clauses and (5) adjectives, per paragraph, for (4 out of 5) paragraphs for (3 out of 4) writing exercises.

Complex Embedded Clause: 
Two or more independent clauses with one or more dependent clause(s) joined by subordinating conjunctions such as: ""because"", ""and"", ""although"", used to explain time, place, reason, or other conditions in which an action took place.

Example of a Complex Embedded Clause: 
“Argentina is the ideal place to live in the world because of it’s vast open space, magnificent food, pristine beaches, and rich history.”","['9', '10', '11', '12']",Mild,"By (date), after choosing from a list of foreign countries provided by his/her teacher, (name) will complete a (4) paragraph synopsis of the country’s history by incorporating (4) simple embedded clauses (one independent clauses without a subordinate clause, joined by coordinating conjunctions such as: ""who"", ""and"", ""or"", used to explain time, place, reason, or other conditions in which an action took place) for example, “Argentina was founded on 1516 by Juan Díaz de Solís, who came from Spain”, and (5) adjectives (an adjective is a word that describes a noun for example, “Argentina is a [BEAUTIFUL] country, located in South America.”) in each paragraph for (3 out of 4) paragraph summary writing exercises.",Moderate,"By (date), when given a choice of foreign countries, (name) will select a familiar country and construct (3) complete sentences that include an adjective (an adjective is a word that describes a noun e.g. “Argentina is a [BEAUTIFUL] country), that describes the geographical location of the country, the capital, and the language spoken (e.g. “Argentina is a [BEAUTIFUL] county located in South America”; “The [LARGE] capital of Argentina is Buenos Aires”; “The [NICE] people of Argentina speak Spanish”) and use his/her sentences to orally present his/her country for (3 out of 4) sentences for (2 out of 3) oral presentations.",Intense,,,,,,,,"['CCSS.ELA-Literacy.L.9-10.1b', 'CCSS.ELA-Literacy.L.9-10.1a']",English Learners,"['Speaking', 'Writing']",Use Nouns and Noun Phrases to Convey Clear Messages,"For students with limited English proficiency, the teacher may use  [[ Sentence Starters | sentence starters ]], which provide the framework for the student to follow. In addition to the sentence starters, the student would greatly benefit from having  a [[ Word Bank | word bank ]] of adjectives that are relevant to the topic, and may be employed by the student to complete the sentences.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,The use of a [[ Dictionary | dictionary ]] or [[Thesaurus | Thesaurus ]] will aid the English Language Learner in accurately selecting adjectives that describe the nouns in his/her sentences.,UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,"The use of a [[ Vocabulary Knowledge Rating Sheet | Vocabulary Knowledge Rating Sheet ]] may be implemented on this specific assignment. Allow the student to distinguish which words he/she has full command of, and which words he/she needs to become more familiar with. This gives the student the opportunity to self-assess and self-monitor his/her knowledge of newly learned language. Define unfamiliar vocabulary to the student by providing context clues, a visual representation of the word, and/or the actual definition.",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), when given a series of (3) related sentences from an informational text, (name) will underline the verbs (a word that expresses an action, an occurrence, or a state of being) and adjectives (a word that modifies a noun by describing a quality of the thing named, indicating its quantity or extent, or specifying a thing as distinct from something else) in the sentences and then write a new sentence that combines the ideas into one sentence using appropriate nominalization (word formation in which a verb or an adjective is used as, or transformed into, a noun) for (2 out of 3) sentences in (2 out of 3) writing exercises.

Example of teacher selected sentences: 
Big-eared bats hibernate. They slow their metabolism. They live on stored fat. 

Example of student's use of nominalization: 
During hibernation, big-eared bats slow their metabolism and live on stored fat.","['6', '7', '8']",Mild,"By (date), when given a series of (3) related sentences and a [[ Word Bank | word bank ]] of possible conjunctions (vocabulary that connect words, phrases, clauses, or sentences), (name) will write a new sentence that combines the ideas from (3) sentences into (1) sentence using appropriate embedded clauses and conjunctions (e.g. ""because"", ""if"", ""unless"") for (2 out of 3) sentences in (2 out of 3) writing exercises.",Moderate,"By (date), when given a series of (3) related sentences selected by the teacher and a [[ Sentence Starters | sentence frame ]], (name) will write a new sentence that combines the ideas into one sentence using appropriate compounding verbs (when a subject has two or more verbs within one sentence) for (2 out of 3) sentences in (2 out of 3) writing exercises.

Example of teacher selected sentences:
The cat woke up. She stretched her legs. She licked her paws. 

Example of sentence frame: 
____________________________,______________________, and ________________________.
(subject and verb phrase)            (second verb phrase)                   (third verb phrase)

Example of student's use of compound verbs:
The cat woke up, stretched her legs, and licked her paws.",,,,,,,,,"['CCSS.ELA-Literacy.W.6.3d', 'CCSS.ELA-Literacy.W.7.3d', 'CCSS.ELA-Literacy.W.8.3d']",English Learners,['Writing'],Condensing Ideas to Create Precise Sentences,It is important to provide support to language learners especially when asking to complete multi-step tasks. A [[ Word Bank | word bank ]] gives the student a framework from which to select appropriate conjunctions in order to create his/her sentence.This strategy may also provide support to students who may struggle with word recall and vocabulary development.,UDL I 2.4 Provide Multiple Means of Representation: Promote understanding across languages,"In this lesson, a sentence frame provides the student with a guideline in creating his/her sentence. This strategy also models the appropriate use of written (and spoken) language use and provides the student with opportunities to build confidence in their language skills.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"When introducing this lesson, the teacher may ask the students to create sentences about a particular hobby or interest. This provides the teacher with an opportunity to model relevance (i.e. the ability to communicate your own thoughts and ideas) These self-created sentences may then be used as the material for the lesson.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), when given a series of (3) related sentences from an informational text, (name) will underline the verbs (a word that expresses an action, an occurrence, or a state of being) and adjectives (a word that modifies a noun by describing a quality of the thing named, indicating its quantity or extent, or specifying a thing as distinct from something else) in the sentences and then write a new sentence that combines the ideas into one sentence using appropriate nominalization (word formation in which a verb or an adjective is used as, or transformed into, a noun) for (2 out of 3) sentences in (2 out of 3) writing exercises.

Example of teacher selected sentences: 
Big-eared bats hibernate. They slow their metabolism. They live on stored fat. 

Example of student's use of nominalization: 
During hibernation, big-eared bats slow their metabolism and live on stored fat.","['6', '7', '8']",Mild,"By (date), when given a series of (3) related sentences and a [[ Word Bank | word bank ]] of possible conjunctions (vocabulary that connect words, phrases, clauses, or sentences), (name) will write a new sentence that combines the ideas from (3) sentences into (1) sentence using appropriate embedded clauses and conjunctions (e.g. ""because"", ""if"", ""unless"") for (2 out of 3) sentences in (2 out of 3) writing exercises.",Moderate,"By (date), when given a series of (3) related sentences selected by the teacher and a [[ Sentence Starters | sentence frame ]], (name) will write a new sentence that combines the ideas into one sentence using appropriate compounding verbs (when a subject has two or more verbs within one sentence) for (2 out of 3) sentences in (2 out of 3) writing exercises.

Example of teacher selected sentences:
The cat woke up. She stretched her legs. She licked her paws. 

Example of sentence frame: 
____________________________,______________________, and ________________________.
(subject and verb phrase)            (second verb phrase)                   (third verb phrase)

Example of student's use of compound verbs:
The cat woke up, stretched her legs, and licked her paws.",,,,,,,,,"['CCSS.ELA-Literacy.W.6.3d', 'CCSS.ELA-Literacy.W.7.3d', 'CCSS.ELA-Literacy.W.8.3d']",English Learners,['Writing'],Condensing Ideas to Create Precise Sentences,It is important to provide support to language learners especially when asking to complete multi-step tasks. A [[ Word Bank | word bank ]] gives the student a framework from which to select appropriate conjunctions in order to create his/her sentence.This strategy may also provide support to students who may struggle with word recall and vocabulary development.,UDL I 2.4 Provide Multiple Means of Representation: Promote understanding across languages,"In this lesson, a sentence frame provides the student with a guideline in creating his/her sentence. This strategy also models the appropriate use of written (and spoken) language use and provides the student with opportunities to build confidence in their language skills.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"When introducing this lesson, the teacher may ask the students to create sentences about a particular hobby or interest. This provides the teacher with an opportunity to model relevance (i.e. the ability to communicate your own thoughts and ideas) These self-created sentences may then be used as the material for the lesson.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), after a teacher cuts (2) descriptive sentence strips (e.g. ""He is an amazing acrobat."" ""He can do fantastic flips."") into individual words and the class participates in a shared language activity using a variety of combining words (e.g. ""and"" ""who"" or ""that"") to join the (2) sentences to make (1) sentence (e.g. ""He is an amazing acrobat who can do fantastic flips.""), (name) will cut (2) descriptive sentences and reorganize and glue to create (1) new sentence using a variety of combining words and/or dropping words when necessary for (4 out of 5) sets of sentences for (3 out of 4) sentence combining activities.","['1', '2']",Mild,"By (date), after a teacher cuts (2) short sentence strips (e.g. ""It is a tree."" ""It has a nest."") into individual words and then the class participates in a shared language activity to use combining words (e.g. ""that"" or ""and"") to join the (2) sentences to make (1) sentence (e.g. It is a tree that has a nest.), (name) will cut (2) sentences and reorganize and glue using (2) combining words (e.g. ""that"" or ""and"") to create (1) new sentence (dropping words when necessary) for a minimum of (4 out of 5) sets of sentences in (3 out of 4) sentence combining activities.",Moderate,"By (date), after a teacher cuts (2) short sentence strips (e.g. ""I like green."" ""I like red."") into individual words and then the class participates in a shared language activity using the combining word ""and"" to join the (2) sentences to make (1) sentence (e.g. ""I like green and red."") (name) will cut (2) sentences and reorganize and glue to paper using the combining word ""and"" (dropping words when necessary) to create (1) new sentence, for a minimum of (4 out of 5) sets of sentences in (2 out of 3) sentence combining activities.",Intense,,,,,,,,"['CCSS.ELA-Literacy.SL.1.4', 'CCSS.ELA-Literacy.SL.2.6', 'CCSS.ELA-Literacy.W.2.3', 'CCSS.ELA-Literacy.W.2.5', 'CCSS.ELA-Literacy.L.1.1j']",English Learners,"['Writing', 'Speaking']",Combining Sentences with Joining Words,"Consider varying the level of difficulty for this particular activity by ""chunking"" sections on the worksheet. Writing with a pencil, draw lines around the sentences, indicating where students should cut. Students who may be overwhelmed by cutting many individual words, then organizing them into sentences may find it easier to cut several sections of a sentence, instead of each individual word. With appropriate guidance for cutting, sentences can still be combined while keeping with the goals of the lesson.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Consider allowing students a variety of options in the implementation of this activity; providing different options for materials, choosing their work space, allowing students to brainstorm and use alternative words for the adjective word bank, or encouraging students to create their own short sentences that could be combined into one sentence. The shared language activity is an excellent opportunity to discuss and model these variations.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,"Consider using picture supports to illustrate text. Young ELL students especially may need this type of support when reading new words or when combining familiar words with new skills. For this activity in particular, incorporate picture support alongside words on the worksheet.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,,,,,,
,,"By (date), after a teacher cuts (2) descriptive sentence strips (e.g. ""He is an amazing acrobat."" ""He can do fantastic flips."") into individual words and the class participates in a shared language activity using a variety of combining words (e.g. ""and"" ""who"" or ""that"") to join the (2) sentences to make (1) sentence (e.g. ""He is an amazing acrobat who can do fantastic flips.""), (name) will cut (2) descriptive sentences and reorganize and glue to create (1) new sentence using a variety of combining words and/or dropping words when necessary for (4 out of 5) sets of sentences for (3 out of 4) sentence combining activities.","['1', '2']",Mild,"By (date), after a teacher cuts (2) short sentence strips (e.g. ""It is a tree."" ""It has a nest."") into individual words and then the class participates in a shared language activity to use combining words (e.g. ""that"" or ""and"") to join the (2) sentences to make (1) sentence (e.g. It is a tree that has a nest.), (name) will cut (2) sentences and reorganize and glue using (2) combining words (e.g. ""that"" or ""and"") to create (1) new sentence (dropping words when necessary) for a minimum of (4 out of 5) sets of sentences in (3 out of 4) sentence combining activities.",Moderate,"By (date), after a teacher cuts (2) short sentence strips (e.g. ""I like green."" ""I like red."") into individual words and then the class participates in a shared language activity using the combining word ""and"" to join the (2) sentences to make (1) sentence (e.g. ""I like green and red."") (name) will cut (2) sentences and reorganize and glue to paper using the combining word ""and"" (dropping words when necessary) to create (1) new sentence, for a minimum of (4 out of 5) sets of sentences in (2 out of 3) sentence combining activities.",Intense,,,,,,,,"['CCSS.ELA-Literacy.SL.1.4', 'CCSS.ELA-Literacy.SL.2.6', 'CCSS.ELA-Literacy.W.2.3', 'CCSS.ELA-Literacy.W.2.5', 'CCSS.ELA-Literacy.L.1.1j']",English Learners,"['Writing', 'Speaking']",Combining Sentences with Joining Words,"Consider varying the level of difficulty for this particular activity by ""chunking"" sections on the worksheet. Writing with a pencil, draw lines around the sentences, indicating where students should cut. Students who may be overwhelmed by cutting many individual words, then organizing them into sentences may find it easier to cut several sections of a sentence, instead of each individual word. With appropriate guidance for cutting, sentences can still be combined while keeping with the goals of the lesson.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Consider allowing students a variety of options in the implementation of this activity; providing different options for materials, choosing their work space, allowing students to brainstorm and use alternative words for the adjective word bank, or encouraging students to create their own short sentences that could be combined into one sentence. The shared language activity is an excellent opportunity to discuss and model these variations.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,"Consider using picture supports to illustrate text. Young ELL students especially may need this type of support when reading new words or when combining familiar words with new skills. For this activity in particular, incorporate picture support alongside words on the worksheet.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,,,,,,
,,"By (date), when revising a draft of his or her own personal narrative story, (name) will add in at least (5) comparative or superlative adjectives and at least (5) general adjectives to enrich the meaning of nouns or noun phrases, correctly (e.g. the adjective and noun are paired appropriately) adding (8 out of 10) adjectives for (3 out 4) revising activities.

Sample Draft Sentence:

I went out of my house to my backyard so I could play with the dog.

Sample Revised Sentence

I went out of my blue house and into my grassy backyard so I could play with the nicest dog ever.","['3', '4', '5']",Mild,"By (date), when revising a draft of his or her own personal narrative story, (name) will [[ highlighting | highlight ]] at least (10) nouns or noun phrases and add in a descriptive adjective to enrich the meaning of the narrative, correctly (e.g. the adjective and noun are paired appropriately) adding (8 out of 10) adjectives for (3 out 4) revising activities.",Moderate,"By (date), when given a draft of his or her own personal narrative story that has been edited and has specific nouns or noun phrases marked by the teacher, (name) will use an [[ word bank | adjective word bank ]] to correctly (e.g. the adjective and noun are paired appropriately) add in adjectives in at least (4 out of 5) specific locations identified by the teacher for (2 out 3) revising activities.

Sample Draft Sentence:

I went down the [teacher editing mark ] slide at the park and my [teacher editing mark] sister caught me at the bottom.

Sample Revised Sentence:

I went down the tallest slide at the park and my older sister caught me at the bottom.",Intense,,,,,,,,"['CCSS.ELA-Literacy.SL.3.4', 'CCSS.ELA-Literacy.L.3.1g', 'CCSS.ELA-Literacy.SL.4.4', 'CCSS.ELA-Literacy.L.4.1d', 'CCSS.ELA-Literacy.SL.5.4', 'CCSS.ELA-Literacy.L.5.3a']",English Learners,"['Speaking', 'Writing']",Using Adjectives to Enrich Meaning,"For students who have a basic understanding of adjectives and are able to revise their own papers, teachers can allow them to use [[ highlighting | highlighters ]] to mark specific locations in their paper that adjectives can be included.  By isolating certain nouns, students will be able to focus more on finding the right adjective for the situation, and will not be overwhelmed with choices of where to add adjectives into their drafts.","UDL I 3.2 Provide Multiple Means of Representation: Highlight patterns, critical features, big ideas, and relationships","For students who are just beginning to understanding adjectives and why they are used in writing, teachers may provide those students with a [[ word bank | word bank ]] of commonly used adjectives.  Word banks will help the student gain confidence in their ability to use adjectives correctly, and can greatly improve writing with minimal teacher intervention.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Before students begin to revise their papers, teachers can allow groups of students to participate in a [[ cooperative learning | cooperative learning ]] environment to brainstorm adjectives.  By making it a competition between heterogenous groups of students, the teacher can ensure that students are motivated to brainstorm as many adjectives as possible.  Once the time is up, the teacher can then compile the lists of adjectives made by the groups and give one to each student for their use during revision work.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when revising a draft of his or her own personal narrative story, (name) will add in at least (5) comparative or superlative adjectives and at least (5) general adjectives to enrich the meaning of nouns or noun phrases, correctly (e.g. the adjective and noun are paired appropriately) adding (8 out of 10) adjectives for (3 out 4) revising activities.

Sample Draft Sentence:

I went out of my house to my backyard so I could play with the dog.

Sample Revised Sentence

I went out of my blue house and into my grassy backyard so I could play with the nicest dog ever.","['3', '4', '5']",Mild,"By (date), when revising a draft of his or her own personal narrative story, (name) will [[ highlighting | highlight ]] at least (10) nouns or noun phrases and add in a descriptive adjective to enrich the meaning of the narrative, correctly (e.g. the adjective and noun are paired appropriately) adding (8 out of 10) adjectives for (3 out 4) revising activities.",Moderate,"By (date), when given a draft of his or her own personal narrative story that has been edited and has specific nouns or noun phrases marked by the teacher, (name) will use an [[ word bank | adjective word bank ]] to correctly (e.g. the adjective and noun are paired appropriately) add in adjectives in at least (4 out of 5) specific locations identified by the teacher for (2 out 3) revising activities.

Sample Draft Sentence:

I went down the [teacher editing mark ] slide at the park and my [teacher editing mark] sister caught me at the bottom.

Sample Revised Sentence:

I went down the tallest slide at the park and my older sister caught me at the bottom.",Intense,,,,,,,,"['CCSS.ELA-Literacy.SL.3.4', 'CCSS.ELA-Literacy.L.3.1g', 'CCSS.ELA-Literacy.SL.4.4', 'CCSS.ELA-Literacy.L.4.1d', 'CCSS.ELA-Literacy.SL.5.4', 'CCSS.ELA-Literacy.L.5.3a']",English Learners,"['Speaking', 'Writing']",Using Adjectives to Enrich Meaning,"For students who have a basic understanding of adjectives and are able to revise their own papers, teachers can allow them to use [[ highlighting | highlighters ]] to mark specific locations in their paper that adjectives can be included.  By isolating certain nouns, students will be able to focus more on finding the right adjective for the situation, and will not be overwhelmed with choices of where to add adjectives into their drafts.","UDL I 3.2 Provide Multiple Means of Representation: Highlight patterns, critical features, big ideas, and relationships","For students who are just beginning to understanding adjectives and why they are used in writing, teachers may provide those students with a [[ word bank | word bank ]] of commonly used adjectives.  Word banks will help the student gain confidence in their ability to use adjectives correctly, and can greatly improve writing with minimal teacher intervention.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Before students begin to revise their papers, teachers can allow groups of students to participate in a [[ cooperative learning | cooperative learning ]] environment to brainstorm adjectives.  By making it a competition between heterogenous groups of students, the teacher can ensure that students are motivated to brainstorm as many adjectives as possible.  Once the time is up, the teacher can then compile the lists of adjectives made by the groups and give one to each student for their use during revision work.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), after given real-life math word problems, (name) will underline key language that signals use of mathematical operations (e.g. product of, increased by, per, ratio, quotient of), use the underlined language to write an equation, and correctly solve (4 out of 5)  math word problems in (2 out of 3) math exercises.","['6', '7', '8']",Mild,"By (date), after given real-life word problems and [[ Visual Aids | pictures of the word problems ]], (name) will [[ Read Aloud | listen to ]] and read along with the problem 2-3 times, underlining key language that signals use of mathematical operations (e.g. product of, increased by, per, ratio, quotient of), then use the underlined  language and picture of the word problem to write an equation, and correctly solve (4 out of 5)  math word problems in (2 out of 3) math exercises.",Moderate,"By (date), after given [[ Visual Aids | pictures of the word problems ]], and [[ Read Aloud | listening to ]] and reading along with problems 2-3 times each, (name) will work with a partner to underline key language that signals use of mathematical operations (e.g. product of, increased by, per, ratio, quotient of), use the underlined language and picture of the word prolen to write an equation, and correctly solve (4 out of 5)  math word problems in (2 out of 3) math exercises.",Intense,,,,,,,,['CCSS.Math.Content.7.EE.B.4b'],English Learners,"['Listening', 'Reading']",Using Key Math Vocabulary to Problem Solve,"At this level, word problems rarely give students explicit directions for how to solve the problem. Rather, learners must interpret the language within the problem in order to determine their next steps. Key language can be even more difficult to identify outside of one’s first language. Therefore, teachers can assist English language learners by providing a [[ Reference Materials | key language glossary ]] which provides students with words or phrases that signal mathematical operations. Such a tool can help students identify, prioritize and make sense of key language that might not otherwise stand out.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation","Using key language to solve mathematical problems involves multiple steps for all learners. Students must read the problem, identify key language, interpret the language to determine what the problem is asking, correctly utilize the information to set up an inequality, and finally solve the problem. English language learners experience the added layer of making sense of mathematical problems outside of their first language. Any learner could get lost in the multiple steps. In order to assist English language learners in navigating the many steps, teachers can provide a [[ Problem Solving Checklist | problem solving checklist ]].  Offering a tool to guide learners through each single step can prevent confusion and lead to mastery of this important and complex skill.",UDL II 6.2 Provide Multiple Means of Action and Expression: Support planning and strategy development,"As this goal requires students to engage in complex problem solving, it is important to help keep students engaged and help them recognize their own progress. In order to help students celebrate small wins, teachers can utilize a [[ Vocabulary Knowledge Rating Sheet | vocabulary knowledge rating sheet ]]. Teachers can introduce key language at the beginning of the lesson or unit and offer checkpoints throughout the learning process for students to monitor and assess their familiarity with the language.",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
