assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), after a [[read aloud| read aloud]] of a poem, nursery rhyme, or story, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story (e.g. ""The _\_\_\_ book is about _\_\_\_\.""), (name) will complete the sentence using at least (1) word and draw (1) supporting picture in (4 out of 5) trials as measured by (student work samples).",['Pre-K'],Mild,"By (date) after a [[ read aloud| read aloud]] of a poem, nursery rhyme or story and a pair share guided by the teacher, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story (e.g. ""The ___ book is about ____ .""), (name) will complete the sentence and draw a supporting picture in (4 out of 5 trials) as measured by (student work samples).",Moderate,"By (date) after participating in a dramatization (e.g. puppet show, theatrical performance) of a familiar story, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story, (name) will compose an [[illustration| illustration]] that describes the given topic in (4 out of 5) trials as measured by (student work samples).",Intense,"By (date) after a [[ read aloud| read aloud]] of a poem, nursery rhyme or story, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story, (name) will construct a object that represents the topic (e.g. students can construct a snowman after being read Frosty the Snowman) and verbally describe what they made for (4 out of 5) trials as measured by (student work samples).",,,,,,,"['CCSS.ELA-Literacy.W.K.2', 'TSG.CO.14,\nTSG.CO.14.a,\nTSG.LI.19,\nTSG.LI.19.b', 'CC.ELA-Literacy.K.W.2']",Pre-Kindergarten,['English Language Arts & Literacy'],Write and Draw Information around a Topic,"Instead of students writing sentences describing the topic, the teacher can allow the student to draw a [[ picture story telling| story board ]] or [[ illustration| illustration]] that depicts the title, topic and supporting information of the text.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"Instead of teachers reading a text then giving students a topic to writing about, teachers can guide students an opportunity to pair share about the story and topic. During the pair share, students can talk with the person they are sitting next to about the topic and information presented by the story. After students talk to each other teachers have one student from each sharing group share out their insights.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation","Instead of teachers having students write or draw about a topic or text, teachers can have students construct something that represents key information about the topic or from the text and share their created work with the class. For example, if the teacher read ""Frosty the Snowman"" students can use cotton balls, markers, glue and different color construction paper to create a scene that describes something that happened in the story. Students can then present their created scene to their class.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity","Instead of students having to write and draw to name the text and describe information given in the text, students can speak their response to a peer or the teacher.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of teachers reading a text aloud to students, teachers can have students participate in a dramatization (e.g. puppet show, theatrical performance) of a familiar story. Students can receive roles, practice and perform the story multiple times. Repeating the familiar text in a real life context can help students relate to and retain key information from a story.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation",,
,,"By (date), after a [[read aloud| read aloud]] of a poem, nursery rhyme, or story, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story (e.g. ""The _\_\_\_ book is about _\_\_\_\.""), (name) will complete the sentence using at least (1) word and draw (1) supporting picture in (4 out of 5) trials as measured by (student work samples).",['Pre-K'],Mild,"By (date) after a [[ read aloud| read aloud]] of a poem, nursery rhyme or story and a pair share guided by the teacher, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story (e.g. ""The ___ book is about ____ .""), (name) will complete the sentence and draw a supporting picture in (4 out of 5 trials) as measured by (student work samples).",Moderate,"By (date) after participating in a dramatization (e.g. puppet show, theatrical performance) of a familiar story, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story, (name) will compose an [[illustration| illustration]] that describes the given topic in (4 out of 5) trials as measured by (student work samples).",Intense,"By (date) after a [[ read aloud| read aloud]] of a poem, nursery rhyme or story, when given (1) [[ Sentence starters| sentence stem]] describing a topic from the story, (name) will construct a object that represents the topic (e.g. students can construct a snowman after being read Frosty the Snowman) and verbally describe what they made for (4 out of 5) trials as measured by (student work samples).",,,,,,,"['CCSS.ELA-Literacy.W.K.2', 'TSG.CO.14,\nTSG.CO.14.a,\nTSG.LI.19,\nTSG.LI.19.b', 'CC.ELA-Literacy.K.W.2']",Pre-Kindergarten,['English Language Arts & Literacy'],Write and Draw Information around a Topic,"Instead of students writing sentences describing the topic, the teacher can allow the student to draw a [[ picture story telling| story board ]] or [[ illustration| illustration]] that depicts the title, topic and supporting information of the text.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"Instead of teachers reading a text then giving students a topic to writing about, teachers can guide students an opportunity to pair share about the story and topic. During the pair share, students can talk with the person they are sitting next to about the topic and information presented by the story. After students talk to each other teachers have one student from each sharing group share out their insights.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation","Instead of teachers having students write or draw about a topic or text, teachers can have students construct something that represents key information about the topic or from the text and share their created work with the class. For example, if the teacher read ""Frosty the Snowman"" students can use cotton balls, markers, glue and different color construction paper to create a scene that describes something that happened in the story. Students can then present their created scene to their class.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity","Instead of students having to write and draw to name the text and describe information given in the text, students can speak their response to a peer or the teacher.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of teachers reading a text aloud to students, teachers can have students participate in a dramatization (e.g. puppet show, theatrical performance) of a familiar story. Students can receive roles, practice and perform the story multiple times. Repeating the familiar text in a real life context can help students relate to and retain key information from a story.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation",,
,,"By (date), (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises and will independently use spoken words to attempt to solve the problem within the classroom, playground, and lunchroom environments, on (4 out of 5) consecutive opportunities.",['Pre-K'],Mild,"By (date), (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises and will use a previously-taught [[ sentence starters| sentence structure]] to form spoken words to attempt to solve the problem (e.g. ""Will you please stop _______?"" or ""It bothers me when _______."")  within the classroom, playground, and lunchroom environments, on (4 out of 5) consecutive opportunities.",Moderate,"By (date), when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises within the classroom, playground, and lunchroom environments, (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) and find the teacher or another trusted person to help mediate. Then, (name) will state the problem and, with the teacher, brainstorm a list of (2-3) solutions to solve the problem, on (4 out of 5) consecutive opportunities.",Intense,"By (date), when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises within the classroom, playground, and lunchroom environments, (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) and find the teacher or another trusted person to help mediate. Then, (name) will state the problem and select an appropriate [[picture choices| picture card]] that attempts to solve the problem, on (4 out of 5) opportunities.",,,,,,,[],Pre-Kindergarten,"['Engagement', 'Communication', 'Social & Emotional Development']",Problem Solving using Communication,"Instead of teachers using spoken directions or spoken modeling of what to say when using words to solve a problem, teachers can create a [[ sentence starters| sentence strip]] that students can reference as a script of what to say when in conflict.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of students using spoken words to solve a problem, students can select a [[picture choices| picture card]] that illustrates what is needed to solve the problem.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"If students are making genuine efforts to solve problems, teachers can reinforce these efforts with praise and, if possible, other tangible rewards. The goal is to teach students that remaining calm, thinking critically about a problem, and using their words to solve the problems they encounter is an effective list of strategies to use when dealing with conflicts.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises and will independently use spoken words to attempt to solve the problem within the classroom, playground, and lunchroom environments, on (4 out of 5) consecutive opportunities.",['Pre-K'],Mild,"By (date), (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises and will use a previously-taught [[ sentence starters| sentence structure]] to form spoken words to attempt to solve the problem (e.g. ""Will you please stop _______?"" or ""It bothers me when _______."")  within the classroom, playground, and lunchroom environments, on (4 out of 5) consecutive opportunities.",Moderate,"By (date), when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises within the classroom, playground, and lunchroom environments, (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) and find the teacher or another trusted person to help mediate. Then, (name) will state the problem and, with the teacher, brainstorm a list of (2-3) solutions to solve the problem, on (4 out of 5) consecutive opportunities.",Intense,"By (date), when a perceived problem (e.g. broken pencil, change in routine, argument with peer) arises within the classroom, playground, and lunchroom environments, (name) will remain calm (e.g. refrain from crying, yelling, and/or throwing a tantrum) and find the teacher or another trusted person to help mediate. Then, (name) will state the problem and select an appropriate [[picture choices| picture card]] that attempts to solve the problem, on (4 out of 5) opportunities.",,,,,,,[],Pre-Kindergarten,"['Engagement', 'Communication', 'Social & Emotional Development']",Problem Solving using Communication,"Instead of teachers using spoken directions or spoken modeling of what to say when using words to solve a problem, teachers can create a [[ sentence starters| sentence strip]] that students can reference as a script of what to say when in conflict.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of students using spoken words to solve a problem, students can select a [[picture choices| picture card]] that illustrates what is needed to solve the problem.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"If students are making genuine efforts to solve problems, teachers can reinforce these efforts with praise and, if possible, other tangible rewards. The goal is to teach students that remaining calm, thinking critically about a problem, and using their words to solve the problems they encounter is an effective list of strategies to use when dealing with conflicts.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), when asked to run, jump, hop on one foot, and walk in a straight line, (name) will correctly perform each physical, for (2 out of 3) trials.",['Pre-K'],Mild,"By (date), after all actions are modeled by the teacher, when asked to run, jump, hop on one foot, and walk in a straight line, (name) will correctly perform each physical, for (2 out of 3) trials.",Moderate,"By (date), after each action is modeled by the teacher, when asked to run, jump, hop on one foot, and walk in a straight line, (name) will attempt each physical task and demonstrate developing aptitude for the action, given no more than (1 - 2) tips on how to perform the action (i.e. Bend your knees. Push your feet away from the ground.), for ( 2 out of 3) trials.",Intense,"By (date), after watching a familiar peer properly walk a straight line that is taped on the floor and jump on a trampoline, (name) will attempt to walk on the taped line behind his/her teacher and will bounce on the trampoline with the support of the teacher, for (2 out of 3) trials.",,,,,,,[],Pre-Kindergarten,['Physical Development and Health'],"Run, Jump, Walk, Hop with Control",Teachers can use tape to mark a straight line on the floor on which students can practice walking in a straight line. The visual gives the students a clear guideline to perform the task and can make the task seem like a game.,UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of students attempting to independently perform each desired activity (run, jump, hop on one foot, walk in a straight line), teachers can have students observe a peer who is correctly performing each desired physical activity. After observing, the student can attempt to perform each task with the model peer. After students can successfully complete each activity with a model peer, students can attempt to perform each activity independently.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Teachers can create an obstacle course that involves each one of the desired physical activities: running, jumping, hopping on one foot, and walking in a straight line. Students will view the task as an active, engaging game, which makes the activity more valuable to the students.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), when asked to run, jump, hop on one foot, and walk in a straight line, (name) will correctly perform each physical, for (2 out of 3) trials.",['Pre-K'],Mild,"By (date), after all actions are modeled by the teacher, when asked to run, jump, hop on one foot, and walk in a straight line, (name) will correctly perform each physical, for (2 out of 3) trials.",Moderate,"By (date), after each action is modeled by the teacher, when asked to run, jump, hop on one foot, and walk in a straight line, (name) will attempt each physical task and demonstrate developing aptitude for the action, given no more than (1 - 2) tips on how to perform the action (i.e. Bend your knees. Push your feet away from the ground.), for ( 2 out of 3) trials.",Intense,"By (date), after watching a familiar peer properly walk a straight line that is taped on the floor and jump on a trampoline, (name) will attempt to walk on the taped line behind his/her teacher and will bounce on the trampoline with the support of the teacher, for (2 out of 3) trials.",,,,,,,[],Pre-Kindergarten,['Physical Development and Health'],"Run, Jump, Walk, Hop with Control",Teachers can use tape to mark a straight line on the floor on which students can practice walking in a straight line. The visual gives the students a clear guideline to perform the task and can make the task seem like a game.,UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of students attempting to independently perform each desired activity (run, jump, hop on one foot, walk in a straight line), teachers can have students observe a peer who is correctly performing each desired physical activity. After observing, the student can attempt to perform each task with the model peer. After students can successfully complete each activity with a model peer, students can attempt to perform each activity independently.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Teachers can create an obstacle course that involves each one of the desired physical activities: running, jumping, hopping on one foot, and walking in a straight line. Students will view the task as an active, engaging game, which makes the activity more valuable to the students.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), when given scissors, crayons, paint and a paint brush, and a pencil to use during an activity, (name) will independently use each tool with control scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",['Pre-K'],Mild,"By (date), when given scissors, crayons, paint and a paint brush, and a pencil to use during an activity and after a teacher models how to correctly use each tool for the activity, (name) will independently use each tool with control scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",Moderate,"By (date), when given ""loop"" scissors, crayon rocks, paint and a paint brush with a large handle, and a pencil with a rubber pencil grip to use during an activity and after a teacher models how to correctly use each tool for the activity, (name) use will independently use each tool with control scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",Intense,"By (date), when given ""loop"" scissors, crayons rocks, paint and a paint brush with a large handle, and a pencil with a rubber pencil grip to use during an activity, (name) will use each tool when given hand over hand support by the teacher, scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",,,,,,,[],Pre-Kindergarten,"['Physical Development and Health', 'Technology']",Using School Tools Independently,"Instead of teachers giving students different tools to use when completing an activity, teachers can model how to correctly use each tool before students perform a task that requires the use of that tool.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"Instead of teachers giving students typical tools (e.g. pencils, crayons, paint brushes, scissors) to use when completing an activity, teachers can provide students with low tech assistive technology to can help students learn to use each tool. Teachers can provide rubber pencil grips, whole hand ""loop"" scissors that do not have finger holes, very thick crayons or crayon rocks, and or a large handle paint brush for students to use when completing their activity.",UDL II 4.2 Provide Multiple Means of Action and Expression: Optimize access to tools and assistive technologies,"Instead of teachers having all students independently use each tool during an activity, teachers can provide support to students who show an increased level of difficulty when using a specific tool (e..g scissors). Teachers can provide hand over hand assistance to students who need extra support or teachers can provide students with a supplemental tool to use (e.g. instead of regular scissors teachers can give a student ""loop"" scissors to use when cutting).",UDL III 8.2 Provide Multiple Means of Engagement: Vary demands and resources to optimize challenge,,,,,,
,,"By (date), when given scissors, crayons, paint and a paint brush, and a pencil to use during an activity, (name) will independently use each tool with control scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",['Pre-K'],Mild,"By (date), when given scissors, crayons, paint and a paint brush, and a pencil to use during an activity and after a teacher models how to correctly use each tool for the activity, (name) will independently use each tool with control scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",Moderate,"By (date), when given ""loop"" scissors, crayon rocks, paint and a paint brush with a large handle, and a pencil with a rubber pencil grip to use during an activity and after a teacher models how to correctly use each tool for the activity, (name) use will independently use each tool with control scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",Intense,"By (date), when given ""loop"" scissors, crayons rocks, paint and a paint brush with a large handle, and a pencil with a rubber pencil grip to use during an activity, (name) will use each tool when given hand over hand support by the teacher, scoring (4/4) correctly used tools in (2 out of 3) activities involving school learning tools.",,,,,,,[],Pre-Kindergarten,"['Physical Development and Health', 'Technology']",Using School Tools Independently,"Instead of teachers giving students different tools to use when completing an activity, teachers can model how to correctly use each tool before students perform a task that requires the use of that tool.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"Instead of teachers giving students typical tools (e.g. pencils, crayons, paint brushes, scissors) to use when completing an activity, teachers can provide students with low tech assistive technology to can help students learn to use each tool. Teachers can provide rubber pencil grips, whole hand ""loop"" scissors that do not have finger holes, very thick crayons or crayon rocks, and or a large handle paint brush for students to use when completing their activity.",UDL II 4.2 Provide Multiple Means of Action and Expression: Optimize access to tools and assistive technologies,"Instead of teachers having all students independently use each tool during an activity, teachers can provide support to students who show an increased level of difficulty when using a specific tool (e..g scissors). Teachers can provide hand over hand assistance to students who need extra support or teachers can provide students with a supplemental tool to use (e.g. instead of regular scissors teachers can give a student ""loop"" scissors to use when cutting).",UDL III 8.2 Provide Multiple Means of Engagement: Vary demands and resources to optimize challenge,,,,,,
,,"By (date), during a (15)-minute academic class activity, (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",['Pre-K'],Mild,"By (date), given [[illustration| illustrations]] that show students specific observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are expected during a (15)-minute class activity, (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",Moderate,"By (date), given [[illustration| illustrations]] that show students specific observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are expected during a (15)-minute preferred activity (e.g. Play Dough), (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",Intense,"By (date), given [[illustration| illustrations]] that show students specific observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are expected during a (5)-minute preferred activity (e.g. Play Dough), (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use) with no more than (2) redirections from the teacher (e.g. hand-over-hand help to raise a quiet hand, verbal reminder of rules), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",,,,,,,[],Pre-Kindergarten,"['Social Studies', 'Social & Emotional Development']",Following Classroom Rules,"Instead of teachers verbally telling students the classroom rules, teachers can model the expectations set forth for student behavior. Teachers can also create [[illustration| illustrations]] that show students specific, observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are necessary for successfully following classroom rules.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"Instead of teachers targeting an academic task for students to show behaviors compliant with classroom rules, teachers can give students an opportunity to demonstrate compliant behaviors during a preferred activity for a desired time frame (e.g. a 15-minute period of playing with Play Dough or painting). When students demonstrate success during a preferred activity, teachers can challenge students to demonstrate desired behaviors while completing an academic task, for a shortened time period (e.g. 5 minutes instead of 15). When students are successful, teachers can increase the time frame by 5 minutes until the targeted time frame for complaint student behavior is achieved.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Instead of teachers choosing the activity for students, teachers can give students [[ choice boards | three, different activities]] from which they can choose (e.g. painting, Play Dough, story time). Giving the students an opportunity to choose what activity they would like to participate in can lead to an increase in student motivation during a task, resulting in a higher chance of seeing the desired compliant behaviors.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), during a (15)-minute academic class activity, (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",['Pre-K'],Mild,"By (date), given [[illustration| illustrations]] that show students specific observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are expected during a (15)-minute class activity, (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",Moderate,"By (date), given [[illustration| illustrations]] that show students specific observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are expected during a (15)-minute preferred activity (e.g. Play Dough), (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",Intense,"By (date), given [[illustration| illustrations]] that show students specific observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are expected during a (5)-minute preferred activity (e.g. Play Dough), (name) will comply with class rules (e.g. staying seated, raising a quiet hand when in need of help, cleaning up, using pencils/crayons for their intended use) with no more than (2) redirections from the teacher (e.g. hand-over-hand help to raise a quiet hand, verbal reminder of rules), scoring (4 out of 4) compliant behaviors, as observed by the teacher, for (2 out of 3) opportunities.",,,,,,,[],Pre-Kindergarten,"['Social Studies', 'Social & Emotional Development']",Following Classroom Rules,"Instead of teachers verbally telling students the classroom rules, teachers can model the expectations set forth for student behavior. Teachers can also create [[illustration| illustrations]] that show students specific, observable behaviors (e.g. sitting down with correct posture, raising a quiet hand) that are necessary for successfully following classroom rules.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"Instead of teachers targeting an academic task for students to show behaviors compliant with classroom rules, teachers can give students an opportunity to demonstrate compliant behaviors during a preferred activity for a desired time frame (e.g. a 15-minute period of playing with Play Dough or painting). When students demonstrate success during a preferred activity, teachers can challenge students to demonstrate desired behaviors while completing an academic task, for a shortened time period (e.g. 5 minutes instead of 15). When students are successful, teachers can increase the time frame by 5 minutes until the targeted time frame for complaint student behavior is achieved.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Instead of teachers choosing the activity for students, teachers can give students [[ choice boards | three, different activities]] from which they can choose (e.g. painting, Play Dough, story time). Giving the students an opportunity to choose what activity they would like to participate in can lead to an increase in student motivation during a task, resulting in a higher chance of seeing the desired compliant behaviors.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), (name) will transition from one scheduled academic activity to the next scheduled academic activity (preferred or not) within (10 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song),  without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",['Pre-K'],Mild,"By (date), given an [[ timer | egg timer ]] with a two-minute countdown, (name) will transition from one scheduled academic activity to the next scheduled academic activity (preferred or not) within (10 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song), without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",Moderate,"By (date), given an  [[ timer | egg timer ]] with a two-minute countdown and a job to do during the transition period (e.g. passing out materials), (name) will perform their classroom job and transition from one scheduled academic activity to the next scheduled academic activity (preferred or not) within (10 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song), without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",Intense,"By (date), given an [[ timer | egg timer ]] with a two-minute countdown, (name) will transition from one scheduled academic activity to preferred activity within (30 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song), with guidance of the teacher, without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",,,,,,,[],Pre-Kindergarten,['Social & Emotional Development'],Making Transitions Between Academic Tasks,"Teachers can provide students with [[ timer | visual timers ]] to prepare for transitions. Ensure that the timer is meaningful to the student. For example, students who do not have mastery of numbers should be given an egg timer or an hourglass timer, as opposed to a digital timer.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Teachers can also provide students with a job to do during a transition period to help them feel in control of the transition, such as announcing the transition to the class, collecting work from the previous activity, or distributing materials for the new activity.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,Teachers can implement a reinforcement system to encourage students to seamlessly make transitions. Offer a [[reinforcers | reinforer]] to students each time they make transitions or when transitioning to a non-preferred activity to create positive associations with transitions.,UDL III 8.4 Provide Multiple Means of Engagement: Increase mastery-oriented feedback,,,,,,
,,"By (date), (name) will transition from one scheduled academic activity to the next scheduled academic activity (preferred or not) within (10 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song),  without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",['Pre-K'],Mild,"By (date), given an [[ timer | egg timer ]] with a two-minute countdown, (name) will transition from one scheduled academic activity to the next scheduled academic activity (preferred or not) within (10 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song), without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",Moderate,"By (date), given an  [[ timer | egg timer ]] with a two-minute countdown and a job to do during the transition period (e.g. passing out materials), (name) will perform their classroom job and transition from one scheduled academic activity to the next scheduled academic activity (preferred or not) within (10 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song), without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",Intense,"By (date), given an [[ timer | egg timer ]] with a two-minute countdown, (name) will transition from one scheduled academic activity to preferred activity within (30 seconds) of being given a signal or directive (e.g. a bell rung, or the teacher singing a transition song), with guidance of the teacher, without showing maladaptive behaviors (e.g. crying, arguing, throwing a tantrum, noncompliance), during (4 out of 5) opportunities.",,,,,,,[],Pre-Kindergarten,['Social & Emotional Development'],Making Transitions Between Academic Tasks,"Teachers can provide students with [[ timer | visual timers ]] to prepare for transitions. Ensure that the timer is meaningful to the student. For example, students who do not have mastery of numbers should be given an egg timer or an hourglass timer, as opposed to a digital timer.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Teachers can also provide students with a job to do during a transition period to help them feel in control of the transition, such as announcing the transition to the class, collecting work from the previous activity, or distributing materials for the new activity.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,Teachers can implement a reinforcement system to encourage students to seamlessly make transitions. Offer a [[reinforcers | reinforer]] to students each time they make transitions or when transitioning to a non-preferred activity to create positive associations with transitions.,UDL III 8.4 Provide Multiple Means of Engagement: Increase mastery-oriented feedback,,,,,,
