assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), after being [[ read aloud | read ]] a grade-level story, poem, song or play, (name) will correctly name the type of text (e.g. story, poem, song) in (4 out of 5) trials as measured by (teacher-charted observation).",['K'],,"When read a familiar story, (name) will identify that the selection was a story.",,When read a familiar poem (name) will identify that the selection was a poem.,,When sung a familiar song (name) will identify that the selection as a song.,Mild,"By (date), after being [[ read aloud | read ]] a grade-level story, poem, song or play with [[ visual aids | visual aids ]] (e.g. puppets, illustrations), (name) will correctly name the type of text (e.g. story, poem, song) in (4 out of 5) trials as measured by (teacher-charted observation).",Moderate,"By (date), after being [[ read aloud | read ]] a familiar, grade-level story, poem, song or play with [[ visual aids | visual aids ]] (e.g. puppets, illustrations) alongside a [[ social supports | group of preferred peers ]], (name) will correctly name the type of text (e.g. story, poem, song) in (4 out of 5) trials as measured by (teacher-charted observation).",Intense,"By (date), when [[ read aloud | read/sung ]] an instructional-level story or song with [[ visual aids | visual aids ]] (e.g. puppets, illustrations) alongside a [[ social supports | group of preferred peers ]], (name) will correctly name the type of text, either story or song, in (4 out of 5) trials as measured by (teacher-charted observation).",['CCSS.ELA-Literacy.RL.K.5'],Reading,['Comprehension: Literature'],Recognize Common Types of Texts,"Instead of students solely hearing the text, some students may benefit from visuals accompanying the text. For example, if the teacher sings a song, there could be puppets, or if it is a story, students can be allowed to view the illustrations.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of students naming the type of text from memory, some students may benefit from having limited, fixed answers to choose from. For example, a student could identify if a text was either a poem or a story.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Instead of students completing this activity independently, some students may benefit from listening to the text with a group of preferred peers. Listening to a song or story with peers can be more engaging than doing so alone.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), after being [[ read aloud | read ]] a grade-level story, poem, song or play, (name) will correctly name the type of text (e.g. story, poem, song) in (4 out of 5) trials as measured by (teacher-charted observation).",['K'],,"When read a familiar story, (name) will identify that the selection was a story.",,When read a familiar poem (name) will identify that the selection was a poem.,,When sung a familiar song (name) will identify that the selection as a song.,Mild,"By (date), after being [[ read aloud | read ]] a grade-level story, poem, song or play with [[ visual aids | visual aids ]] (e.g. puppets, illustrations), (name) will correctly name the type of text (e.g. story, poem, song) in (4 out of 5) trials as measured by (teacher-charted observation).",Moderate,"By (date), after being [[ read aloud | read ]] a familiar, grade-level story, poem, song or play with [[ visual aids | visual aids ]] (e.g. puppets, illustrations) alongside a [[ social supports | group of preferred peers ]], (name) will correctly name the type of text (e.g. story, poem, song) in (4 out of 5) trials as measured by (teacher-charted observation).",Intense,"By (date), when [[ read aloud | read/sung ]] an instructional-level story or song with [[ visual aids | visual aids ]] (e.g. puppets, illustrations) alongside a [[ social supports | group of preferred peers ]], (name) will correctly name the type of text, either story or song, in (4 out of 5) trials as measured by (teacher-charted observation).",['CCSS.ELA-Literacy.RL.K.5'],Reading,['Comprehension: Literature'],Recognize Common Types of Texts,"Instead of students solely hearing the text, some students may benefit from visuals accompanying the text. For example, if the teacher sings a song, there could be puppets, or if it is a story, students can be allowed to view the illustrations.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of students naming the type of text from memory, some students may benefit from having limited, fixed answers to choose from. For example, a student could identify if a text was either a poem or a story.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Instead of students completing this activity independently, some students may benefit from listening to the text with a group of preferred peers. Listening to a song or story with peers can be more engaging than doing so alone.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when given (4) familiar passages at grade level and sorted into the appropriate categories (fiction or nonfiction), (name) will say (2) major differences between the categories (e.g. this one has characters, this one has real people) in (4 of 5 trials) as measured by (teacher-made tests).",['1'],Mild,"By (date), after a teacher [[read aloud | reads aloud]] (4) familiar passages at grade level that are sorted into the appropriate categories, fiction or nonfiction, (name) will say (2) major differences between the categories (e.g. this one has characters, this one has real people) in (4 of 5 trials) as measured by (teacher-observation).",Moderate,"By (date), after a teacher [[read aloud | reads aloud]] (4) familiar passages at (name)'s [[modified text | independent reading level]] sorted into the appropriate categories, fiction or nonfiction, with a [[visual aid | checklist]] of characteristics of fiction / nonfiction texts, (name) will say (2) major differences between the categories (e.g. this one has characters, this one has real people) in (4 of 5 trials) as measured by (teacher-observation).",Intense,"By (date), after a teacher [[read aloud | reads aloud]] (2) familiar passages at (name)'s [[modified text | independent reading level]], (name) will sort the stories into the appropriate categories, fiction or nonfiction, in (4 of 5 trials) as measured by (teacher-observation).",,,,,,,['CCSS.ELA-Literacy.RL.1.5'],Reading,['Comprehension: Literature'],Categorize Types of Texts,"Instead of students solely reading the text, some students may benefit from a read aloud accompanying the text.",UDL I 1.3 Provide Multiple Means of Representation: Offer alternatives for visual information,"Instead of students naming the type of text from memory, some students may benefit from having a checklist of criteria to be fiction or nonfiction. This checklist could be visual, auditory or written but it should include at least 3 characteristics of each fiction and nonfiction text.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Instead of students completing this activity independently, some students may benefit from listening to the text with a group of preferred peers. Listening to a story with peers can be more engaging than doing so alone.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when given (4) familiar passages at grade level and sorted into the appropriate categories (fiction or nonfiction), (name) will say (2) major differences between the categories (e.g. this one has characters, this one has real people) in (4 of 5 trials) as measured by (teacher-made tests).",['1'],Mild,"By (date), after a teacher [[read aloud | reads aloud]] (4) familiar passages at grade level that are sorted into the appropriate categories, fiction or nonfiction, (name) will say (2) major differences between the categories (e.g. this one has characters, this one has real people) in (4 of 5 trials) as measured by (teacher-observation).",Moderate,"By (date), after a teacher [[read aloud | reads aloud]] (4) familiar passages at (name)'s [[modified text | independent reading level]] sorted into the appropriate categories, fiction or nonfiction, with a [[visual aid | checklist]] of characteristics of fiction / nonfiction texts, (name) will say (2) major differences between the categories (e.g. this one has characters, this one has real people) in (4 of 5 trials) as measured by (teacher-observation).",Intense,"By (date), after a teacher [[read aloud | reads aloud]] (2) familiar passages at (name)'s [[modified text | independent reading level]], (name) will sort the stories into the appropriate categories, fiction or nonfiction, in (4 of 5 trials) as measured by (teacher-observation).",,,,,,,['CCSS.ELA-Literacy.RL.1.5'],Reading,['Comprehension: Literature'],Categorize Types of Texts,"Instead of students solely reading the text, some students may benefit from a read aloud accompanying the text.",UDL I 1.3 Provide Multiple Means of Representation: Offer alternatives for visual information,"Instead of students naming the type of text from memory, some students may benefit from having a checklist of criteria to be fiction or nonfiction. This checklist could be visual, auditory or written but it should include at least 3 characteristics of each fiction and nonfiction text.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Instead of students completing this activity independently, some students may benefit from listening to the text with a group of preferred peers. Listening to a story with peers can be more engaging than doing so alone.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), after participating in a [[ read aloud | read aloud ]] of a grade level story, (name) will name the author and illustrator and describe their roles (e.g. the author wrote the book, the illustrator made the pictures) (in 4 out of 5 trials) as measured by (teacher observation).",['K'],,"After being read an instructionally appropriate story, (name) will be able to point to the name of the author.",,"After being read an instructionally appropriate story, (name) will be able to point to the name of the illustrator.",,"After being read an instructionally appropriate story, (name) will answer (_) true/ false questions about authors (e.g. ""Do authors write?"")",Mild,"By (date), after participating in an activity where the teacher has identified the author and illustrator in a different grade-level story, (name) will read a grade level story, name the author and illustrator and describe their roles (e.g. the author wrote the book, the illustrator made the pictures) (in 4 out of 5 trials) as measured by (teacher observation).",Moderate,"By (date), after participating in an activity where the teacher has identified the author and illustrator in a different grade-level story, (name) will read an independent level story, and will name the author and illustrator and answer the [[ multiple choice | following questions]]: Which one writes the book? Which one drew the pictures? (in 4 out of 5 trials) as measured by (teacher observation).",Intense,"By (date), after participating in an activity where the teacher has identified the author and illustrator in an instructional-level story, (name) will listen to another story, and will correctly [[ picture choices | match the words ]] 'author' and 'illustrator' with a picture of someone writing (author) and a picture of someone drawing an illustration (illustrator) (in 4 out of 5 trials) as measured by (teacher observation).",['CCSS.ELA-Literacy.RL.K.6'],Reading,['Comprehension: Literature'],Define Author and Illustrator,"Instead of students defining the author and illustrator without prior knowledge, teachers can pre-teach this vocabulary. Teachers and students can participate in activities where students can act as the author and illustrator of class books in order to learn the concept of what an author does and what an illustrator does.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,"Instead of students naming the author and illustrator then verbally defining their roles, some students may benefit from pointing to the names of the author and illustrator.  For the definition of the roles, students may point to a picture or someone writing for the author, and a picture of someone drawing for the illustrator.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of completing this activity independently, some students may benefit from performing this task with a group of preferred peers. This can teach students how to work with peers and heighten their attention to the task at hand.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), after participating in a [[ read aloud | read aloud ]] of a grade level story, (name) will name the author and illustrator and describe their roles (e.g. the author wrote the book, the illustrator made the pictures) (in 4 out of 5 trials) as measured by (teacher observation).",['K'],,"After being read an instructionally appropriate story, (name) will be able to point to the name of the author.",,"After being read an instructionally appropriate story, (name) will be able to point to the name of the illustrator.",,"After being read an instructionally appropriate story, (name) will answer (_) true/ false questions about authors (e.g. ""Do authors write?"")",Mild,"By (date), after participating in an activity where the teacher has identified the author and illustrator in a different grade-level story, (name) will read a grade level story, name the author and illustrator and describe their roles (e.g. the author wrote the book, the illustrator made the pictures) (in 4 out of 5 trials) as measured by (teacher observation).",Moderate,"By (date), after participating in an activity where the teacher has identified the author and illustrator in a different grade-level story, (name) will read an independent level story, and will name the author and illustrator and answer the [[ multiple choice | following questions]]: Which one writes the book? Which one drew the pictures? (in 4 out of 5 trials) as measured by (teacher observation).",Intense,"By (date), after participating in an activity where the teacher has identified the author and illustrator in an instructional-level story, (name) will listen to another story, and will correctly [[ picture choices | match the words ]] 'author' and 'illustrator' with a picture of someone writing (author) and a picture of someone drawing an illustration (illustrator) (in 4 out of 5 trials) as measured by (teacher observation).",['CCSS.ELA-Literacy.RL.K.6'],Reading,['Comprehension: Literature'],Define Author and Illustrator,"Instead of students defining the author and illustrator without prior knowledge, teachers can pre-teach this vocabulary. Teachers and students can participate in activities where students can act as the author and illustrator of class books in order to learn the concept of what an author does and what an illustrator does.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,"Instead of students naming the author and illustrator then verbally defining their roles, some students may benefit from pointing to the names of the author and illustrator.  For the definition of the roles, students may point to a picture or someone writing for the author, and a picture of someone drawing for the illustrator.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of completing this activity independently, some students may benefit from performing this task with a group of preferred peers. This can teach students how to work with peers and heighten their attention to the task at hand.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), while reading a grade level story, (name) will be able to identify the speaker when the teacher asks ""Who is the speaker?"" at (2) teacher-designated places in the text in (4 of 5 trials) as measured by (teacher observation).",['1'],Mild,"By (date), after participating in several [[read aloud | read alouds]] where the speaker is identified by the teacher, then while reading a grade level story, (name) will be able to identify the speaker when the teacher asks ""Who is the speaker?"" at (2) teacher-designated places in the text in (4 of 5 trials) as measured by (teacher observation).",Moderate,"By (date), after participating in several [[read aloud | read alouds]] where the speaker is identified by the teacher, then while reading an [[modified text | instructional level story]], (name) will be able to point to the character who is the speaker when the teacher asks ""Who is the speaker?"" at (2) teacher-designated places in the text in (4 of 5 trials) as measured by (teacher observation).",Intense,"By (date), after participating in several [[read aloud | read alouds]] where the speaker is identified by the teacher, then while listening to an [[modified text | instructional level story]], (name) will be able to point to the character who is the speaker when the teacher asks ""Who is the speaker?"" at (1) teacher-designated place in the text in (4 of 5 trials) as measured by (teacher observation).",,,,,,,['CCSS.ELA-Literacy.RL.1.6'],Reading,['Comprehension: Literature'],Identify the Speaker,"Teachers and students can participate in activities where throughout class read alouds, the teacher stops and explains who the speaker is, and how the teacher knows that (e.g. dialogue, the use of pronouns etc.).",UDL I 2.2 Provide Multiple Means of Representation: Clarify syntax and structure,"Instead of naming the speaker, some students may benefit from pointing to a character in the book as the speaker. For students who struggle with expressive language, pointing to an illustration may be more feasible than remember the name of a character.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of the student naming the speaker in front of peers, some students may benefit from answering this questions privately (e.g. whispering the answer to a paraprofessional). There are students who become flustered or embarrassed when called on in front of their peers, so minimizing the threat of answering the questions can be beneficial.",UDL III 7.3 Provide Multiple Means of Engagement: Minimize threats and distractions,,,,,,
,,"By (date), while reading a grade level story, (name) will be able to identify the speaker when the teacher asks ""Who is the speaker?"" at (2) teacher-designated places in the text in (4 of 5 trials) as measured by (teacher observation).",['1'],Mild,"By (date), after participating in several [[read aloud | read alouds]] where the speaker is identified by the teacher, then while reading a grade level story, (name) will be able to identify the speaker when the teacher asks ""Who is the speaker?"" at (2) teacher-designated places in the text in (4 of 5 trials) as measured by (teacher observation).",Moderate,"By (date), after participating in several [[read aloud | read alouds]] where the speaker is identified by the teacher, then while reading an [[modified text | instructional level story]], (name) will be able to point to the character who is the speaker when the teacher asks ""Who is the speaker?"" at (2) teacher-designated places in the text in (4 of 5 trials) as measured by (teacher observation).",Intense,"By (date), after participating in several [[read aloud | read alouds]] where the speaker is identified by the teacher, then while listening to an [[modified text | instructional level story]], (name) will be able to point to the character who is the speaker when the teacher asks ""Who is the speaker?"" at (1) teacher-designated place in the text in (4 of 5 trials) as measured by (teacher observation).",,,,,,,['CCSS.ELA-Literacy.RL.1.6'],Reading,['Comprehension: Literature'],Identify the Speaker,"Teachers and students can participate in activities where throughout class read alouds, the teacher stops and explains who the speaker is, and how the teacher knows that (e.g. dialogue, the use of pronouns etc.).",UDL I 2.2 Provide Multiple Means of Representation: Clarify syntax and structure,"Instead of naming the speaker, some students may benefit from pointing to a character in the book as the speaker. For students who struggle with expressive language, pointing to an illustration may be more feasible than remember the name of a character.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of the student naming the speaker in front of peers, some students may benefit from answering this questions privately (e.g. whispering the answer to a paraprofessional). There are students who become flustered or embarrassed when called on in front of their peers, so minimizing the threat of answering the questions can be beneficial.",UDL III 7.3 Provide Multiple Means of Engagement: Minimize threats and distractions,,,,,,
,,"By (date), when shown an illustration from a familiar grade level story, (name) will verbally describe the part of the story from which the illustration appears in (1-3) sentences (in 4 out of 5 trials) as measured by (teacher observation).",['K'],,"After being read an instructionally appropriate story, (name) will illustrate a scene from the story.",,"After being read an instructionally appropriate story, (name) will label pictures of important features in the text (characters, places)",,"After being read an instructionally appropriate story, (name) will match (_) illustrations to captions with 80% accuracy.",Mild,"By (date), when given [[ preteaching | background knowledge ]] on the subject of a book such as visuals and [[ vocabulary preview | vocabulary ]], and shown an illustration from a familiar grade level story, (name) will verbally describe the part of the story from which the illustration appears in (1-3) sentences (in 4 out of 5 trials) as measured by (teacher observation).",Moderate,"By (date), when given [[ preteaching | background knowledge ]] on the subject of a book such as visuals and  [[ vocabulary preview | vocabulary ]], and given a short description of a scene from a familiar grade level story, (name) will point to a corresponding illustration from the story (in 4 out of 5 trials) as measured by (teacher observation).",Intense,"By (date), when given [[ preteaching | background knowledge ]] on the subject of a book such as visuals and [[ vocabulary preview | vocabulary ]], and given a character from a familiar grade level story, (name) will point to an [[ picture choices | illustration ]] of that character from the story (in 4 out of 5 trials) as measured by (teacher observation).",['CCSS.ELA-Literacy.RL.K.7'],Reading,['Comprehension: Literature'],Relationship between Illustrations and Story,"Instead of students describing the illustration, some students may benefit from pointing to the correct illustration after hearing the description from a peer or teacher.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of completing this activity independently, some students may benefit from performing this task with a group of preferred peers. This can teach students how to work with peers and heighten their attention to the task at hand.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,"Instead of reading a book that is new to students, some students may benefit from having background knowledge on the topic / subject of the story. Students can also benefit from seeing certain images of vocabulary words that may appear in the story. For example, if the story is about lacrosse, the teacher can show the students a picture of a lacrosse stick prior to reading.",UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,,,,,,
,,"By (date), when shown an illustration from a familiar grade level story, (name) will verbally describe the part of the story from which the illustration appears in (1-3) sentences (in 4 out of 5 trials) as measured by (teacher observation).",['K'],,"After being read an instructionally appropriate story, (name) will illustrate a scene from the story.",,"After being read an instructionally appropriate story, (name) will label pictures of important features in the text (characters, places)",,"After being read an instructionally appropriate story, (name) will match (_) illustrations to captions with 80% accuracy.",Mild,"By (date), when given [[ preteaching | background knowledge ]] on the subject of a book such as visuals and [[ vocabulary preview | vocabulary ]], and shown an illustration from a familiar grade level story, (name) will verbally describe the part of the story from which the illustration appears in (1-3) sentences (in 4 out of 5 trials) as measured by (teacher observation).",Moderate,"By (date), when given [[ preteaching | background knowledge ]] on the subject of a book such as visuals and  [[ vocabulary preview | vocabulary ]], and given a short description of a scene from a familiar grade level story, (name) will point to a corresponding illustration from the story (in 4 out of 5 trials) as measured by (teacher observation).",Intense,"By (date), when given [[ preteaching | background knowledge ]] on the subject of a book such as visuals and [[ vocabulary preview | vocabulary ]], and given a character from a familiar grade level story, (name) will point to an [[ picture choices | illustration ]] of that character from the story (in 4 out of 5 trials) as measured by (teacher observation).",['CCSS.ELA-Literacy.RL.K.7'],Reading,['Comprehension: Literature'],Relationship between Illustrations and Story,"Instead of students describing the illustration, some students may benefit from pointing to the correct illustration after hearing the description from a peer or teacher.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of completing this activity independently, some students may benefit from performing this task with a group of preferred peers. This can teach students how to work with peers and heighten their attention to the task at hand.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,"Instead of reading a book that is new to students, some students may benefit from having background knowledge on the topic / subject of the story. Students can also benefit from seeing certain images of vocabulary words that may appear in the story. For example, if the story is about lacrosse, the teacher can show the students a picture of a lacrosse stick prior to reading.",UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,,,,,,
,,"By (date), when shown an illustration from a familiar grade level story, (name) will verbally describe the characters and setting of the story from which it appears in 1-3 sentences each in (4 of 5 trials) as measured by (teacher observation).",['1'],Mild,"By (date), when given [[preteaching | background knowledge]] on the subject of a book such as illustrations and vocabulary, then shown an illustration from a familiar grade level story, (name) will verbally describe the characters and setting of the story from which it appears in 1-3 sentences each in (4 of 5 trials) as measured by (teacher observation).",Moderate,"By (date), when given [[preteaching | background knowledge]] on the subject of a book such as illustrations and vocabulary, then shown an illustration from a familiar grade level story, (name) will verbally describe the characters and setting of the story from which it appears in 1-3 sentences each in (4 of 5 trials) as measured by (teacher observation).",Intense,"By (date), when given [[preteaching | background knowledge]] on the subject of a book such as illustrations and vocabulary, and given the setting and a character from a familiar grade level story, (name) will point to an illustration from the story of the setting and that character in (4 of 5 trials) as measured by (teacher observation).",,,,,,,['CCSS.ELA-Literacy.RL.1.7'],Reading,['Comprehension: Literature'],Describe Using Illustrations,"Instead of reading a book that is new to students, some students may benefit from having background knowledge on the topic/subject of the story. Students may also benefit from seeing images of vocabulary words that may appear in the story. For example, if the story is about lacrosse, the teacher can show the students a picture of a lacrosse stick prior to reading.",UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,"Instead of students describing the character or setting, some students may benefit from pointing to another illustration of the character/setting if they are unable to come up with an original description.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of completing this activity independently, some students may benefit from performing this task with a group of preferred peers. This can teach students how to work with peers and heighten their attention to the task at hand.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when shown an illustration from a familiar grade level story, (name) will verbally describe the characters and setting of the story from which it appears in 1-3 sentences each in (4 of 5 trials) as measured by (teacher observation).",['1'],Mild,"By (date), when given [[preteaching | background knowledge]] on the subject of a book such as illustrations and vocabulary, then shown an illustration from a familiar grade level story, (name) will verbally describe the characters and setting of the story from which it appears in 1-3 sentences each in (4 of 5 trials) as measured by (teacher observation).",Moderate,"By (date), when given [[preteaching | background knowledge]] on the subject of a book such as illustrations and vocabulary, then shown an illustration from a familiar grade level story, (name) will verbally describe the characters and setting of the story from which it appears in 1-3 sentences each in (4 of 5 trials) as measured by (teacher observation).",Intense,"By (date), when given [[preteaching | background knowledge]] on the subject of a book such as illustrations and vocabulary, and given the setting and a character from a familiar grade level story, (name) will point to an illustration from the story of the setting and that character in (4 of 5 trials) as measured by (teacher observation).",,,,,,,['CCSS.ELA-Literacy.RL.1.7'],Reading,['Comprehension: Literature'],Describe Using Illustrations,"Instead of reading a book that is new to students, some students may benefit from having background knowledge on the topic/subject of the story. Students may also benefit from seeing images of vocabulary words that may appear in the story. For example, if the story is about lacrosse, the teacher can show the students a picture of a lacrosse stick prior to reading.",UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,"Instead of students describing the character or setting, some students may benefit from pointing to another illustration of the character/setting if they are unable to come up with an original description.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of completing this activity independently, some students may benefit from performing this task with a group of preferred peers. This can teach students how to work with peers and heighten their attention to the task at hand.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), after reading a grade level story that contains illustrations, (name) will verbally describe the main character using at least (1) piece of information from the text, and (1) piece of information gained from looking at the illustration (in 4 out of 5) trials.",['2'],Mild,"By (date), after reading a grade level story that contains illustrations, then (name) will make a list of information learned from the illustrations on a [[graphic organizers | graphic organizer]], (name) will verbally describe the main character using at least (1) piece of information from the text, and (1) piece of information gained from looking at the illustration (in 4 out of 5) trials.",Moderate,"By (date), after reading an instructional level story that contains illustrations and [[highlighting | highlighted]] text about the main character, then (name) will make a list of information learned from the illustrations on a [[graphic organizer | graphic organizer]], and (name) will verbally describe the main character using at least (1) piece of information from the text, and (1) piece of information gained from looking at the illustration (in 4 out of 5) trials.",Intense,"By (date), after listening to an [[modified text | instructional level story]] that contains illustrations and [[highlighting | highlighted]] text about the main character, (name) will point to an illustration of the main character (in 4 out of 5) trials.",,,,,,,['CCSS.ELA-Literacy.RL.2.7'],Reading,['Comprehension: Literature'],Analyze a Text,"Instead of students simply viewing illustrations to gather information, some students may benefit from listing the pieces of information learned through a graphic organizer. This will make the description of the character at the end of the activity more concrete when they are able to refer to their graphic organizer.",UDL I 1.3 Provide Multiple Means of Representation: Offer alternatives for visual information,"Instead of students describing the main character from memory, some students may benefit from highlighting information in the text about the main character as they read. Teachers can assist students in finding key information about the main characters in the text as well as discussing illustrations with students.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,Students may benefit from having the goal of describing the main character be very clear from the beginning. This will bring the student's attention and focus to looking for descriptions of the main character while reading.,UDL III 8.1 Provide Multiple Means of Engagement: Heighten salience of goals and objectives,,,,,,
,,"By (date), after reading a grade level story that contains illustrations, (name) will verbally describe the main character using at least (1) piece of information from the text, and (1) piece of information gained from looking at the illustration (in 4 out of 5) trials.",['2'],Mild,"By (date), after reading a grade level story that contains illustrations, then (name) will make a list of information learned from the illustrations on a [[graphic organizers | graphic organizer]], (name) will verbally describe the main character using at least (1) piece of information from the text, and (1) piece of information gained from looking at the illustration (in 4 out of 5) trials.",Moderate,"By (date), after reading an instructional level story that contains illustrations and [[highlighting | highlighted]] text about the main character, then (name) will make a list of information learned from the illustrations on a [[graphic organizer | graphic organizer]], and (name) will verbally describe the main character using at least (1) piece of information from the text, and (1) piece of information gained from looking at the illustration (in 4 out of 5) trials.",Intense,"By (date), after listening to an [[modified text | instructional level story]] that contains illustrations and [[highlighting | highlighted]] text about the main character, (name) will point to an illustration of the main character (in 4 out of 5) trials.",,,,,,,['CCSS.ELA-Literacy.RL.2.7'],Reading,['Comprehension: Literature'],Analyze a Text,"Instead of students simply viewing illustrations to gather information, some students may benefit from listing the pieces of information learned through a graphic organizer. This will make the description of the character at the end of the activity more concrete when they are able to refer to their graphic organizer.",UDL I 1.3 Provide Multiple Means of Representation: Offer alternatives for visual information,"Instead of students describing the main character from memory, some students may benefit from highlighting information in the text about the main character as they read. Teachers can assist students in finding key information about the main characters in the text as well as discussing illustrations with students.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,Students may benefit from having the goal of describing the main character be very clear from the beginning. This will bring the student's attention and focus to looking for descriptions of the main character while reading.,UDL III 8.1 Provide Multiple Means of Engagement: Heighten salience of goals and objectives,,,,,,
,,"By (date), when given two familiar grade level stories, (name) will verbally describe (1) way in which two characters are similar, and (1) way in which they are different as measured by (teacher observation) for (4 out of 5) story discussions.",['K'],,"After a teacher reads an instructionally appropriate story aloud, (name) will name (_) characters.",,"After a teacher reads an instructionally appropriate story aloud, (name) will describe each character with (_) sentences.",,"With teacher scaffolding and support, (name) will describe (_) ways in which characters or stories are similar, and (_) ways in which they are different.",Mild,"By (date), when given two familiar stories and a visual concept map of two characters, (name) will verbally describe (1) way in which two characters are similar and (1) way in which they are different, as measured by (teacher observation) for (4 out of 5) story discussions.",Moderate,"By (date), when given two familiar stories and a visual concept map of two characters, (name) will draw an illustration that shows (1) way in which two characters are similar and (1) way in which they are different, as measured by (teacher observation) for (4 out of 5) story discussions.",Intense,"By (date), when given two familiar stories and a visual concept map of two characters, (name) will draw an illustration that shows (1) way in which two characters are similar as measured by (teacher observation) for (4 out of 5) story discussions.",['CCSS.ELA-Literacy.RL.K.9'],Reading,['Comprehension: Literature'],Compare and Contrast Adventures,"Instead of students comparing and contrasting characters simply from exposure to the stories, some students may benefit from a visual concept map about the characters. Teachers could make posters for each character with their unique qualities to share as visuals for students.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"Instead of students verbalizing how two characters are alike and different, some students may benefit from showing this in a visual way. Students could draw illustrations that show one similarity and one difference.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Instead of asking students to describe one similarity and one difference after reading the story, teachers could create a visual checklist for students to complete the assignment (ex. Name, One similarity, One difference, Turn the paper in).",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
